Master_id,temp_acc_year,Accnt year,acc_year/id,date_from,Assess year,assess_year/id,reg_id,name,wakf_id/id,line_1,line_2,line_3
1,,1989-1990,__export__.account_fiscalyear_451,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2512,4932,__export__.res_partner_6160,0,0,0
2,1977-1987,1977-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2300,4934,__export__.res_partner_5762,0,0,0
3,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2300,4934,__export__.res_partner_5762,0,0,0
5,,1993-1994,__export__.account_fiscalyear_455,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,71,2,__export__.res_partner_3020,0,0,0
8,1977-1984,1977-1984,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2341,4936,__export__.res_partner_5001,0,0,0
9,1984-1990,1984-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2341,4936,__export__.res_partner_5001,0,0,0
10,1990-1992,1990-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,36,6,__export__.res_partner_2847,0,0,0
11,1978-1984,1978-1984,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4104,4938,__export__.res_partner_5770,0,0,0
14,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2602,4940,__export__.res_partner_3660,0,0,0
15,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2602,4940,__export__.res_partner_3660,0,0,0
19,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2292,4941,__export__.res_partner_1446,0,0,0
20,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2292,4941,__export__.res_partner_1446,0,0,0
21,1979-1985,1979-1985,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,74,7,__export__.res_partner_707,0,0,0
23,1981-1984,1981-1984,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,41,11,__export__.res_partner_6342,0,0,0
30,,1993-1994,__export__.account_fiscalyear_455,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,78,16,__export__.res_partner_661,0,0,0
31,1980-1993,1980-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,79,21,__export__.res_partner_8081,0,0,0
33,1982-1987,1982-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2372,4943,__export__.res_partner_7117,0,0,0
34,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2372,4943,__export__.res_partner_7117,0,0,0
36,1969-1972,1969-1972,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2507,4944,__export__.res_partner_4329,0,0,0
37,1986-1992,1986-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,48,22,__export__.res_partner_5463,0,0,0
44,1974-1986,1974-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2729,4947,__export__.res_partner_7062,0,0,0
45,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2729,4947,__export__.res_partner_7062,0,0,0
48,1990-1993,1990-1993,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2319,4948,__export__.res_partner_40,0,0,0
53,1974-1985,1974-1985,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2363,4953,__export__.res_partner_7885,0,0,0
54,1985-1989,1985-1989,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2363,4953,__export__.res_partner_7885,0,0,0
80,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,50,24,__export__.res_partner_69141,0,0,0
81,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,50,24,__export__.res_partner_69141,0,0,0
86,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,104,32,__export__.res_partner_1663,0,0,0
87,1984-1987,1984-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2296,4957,__export__.res_partner_3452,0,0,0
88,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2296,4957,__export__.res_partner_3452,0,0,0
89,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,55,34,__export__.res_partner_3301,0,0,0
90,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,55,34,__export__.res_partner_3301,0,0,0
91,1986-1989,1986-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,57,36,__export__.res_partner_2732,0,0,0
93,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,62,40,__export__.res_partner_3599,0,0,0
95,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,62,40,__export__.res_partner_3599,0,0,0
99,1986-1989,1986-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,109,45,__export__.res_partner_2662,0,0,0
101,1981-1992,1981-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,110,46,__export__.res_partner_4822,0,0,0
105,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,110,46,__export__.res_partner_4822,0,0,0
110,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,87,47,__export__.res_partner_7695,0,0,0
111,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,87,47,__export__.res_partner_7695,0,0,0
112,1984-1992,1984-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,117,52,__export__.res_partner_508,0,0,0
118,1986-1992,1986-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3,53,__export__.res_partner_4193,0,0,0
119,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3,53,__export__.res_partner_4193,0,0,0
124,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4,55,__export__.res_partner_3521,0,0,0
125,,1992-1993,__export__.account_fiscalyear_454,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4,55,__export__.res_partner_3521,0,0,0
129,,1983-1984,__export__.account_fiscalyear_445,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,7,59,__export__.res_partner_4387,0,0,0
131,,1982-1983,__export__.account_fiscalyear_444,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,9,61,__export__.res_partner_614,0,0,0
132,1989-1991,1989-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,5872,2432,__export__.res_partner_1221,0,0,0
134,1971-1993,1971-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,12,64,__export__.res_partner_3168,0,0,0
141,1982-1993,1982-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,122,75,__export__.res_partner_5993,0,0,0
153,1984-1986,1984-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,123,76,__export__.res_partner_817,0,0,0
156,,1991-1992,__export__.account_fiscalyear_453,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,124,77,__export__.res_partner_5799,0,0,0
158,1987-1991,1987-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3108,84,__export__.res_partner_3336,0,0,0
159,,1987-1988,__export__.account_fiscalyear_449,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,130,83,__export__.res_partner_814,0,0,0
161,,1987-1988,__export__.account_fiscalyear_449,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3116,89,__export__.res_partner_7035,0,0,0
163,1988-1991,1988-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3121,91,__export__.res_partner_3860,0,0,0
165,1989-1991,1989-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,29,92,__export__.res_partner_2999,0,0,0
166,1983-1989,1983-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,58,96,__export__.res_partner_7998,0,0,0
168,1985-1991,1985-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,65,97,__export__.res_partner_2888,0,0,0
169,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,18,98,__export__.res_partner_1627,0,0,0
171,1974-1991,1974-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2399,4958,__export__.res_partner_187,0,0,0
172,,1989-1990,__export__.account_fiscalyear_451,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2349,4959,__export__.res_partner_8101,0,0,0
173,,1990-1991,__export__.account_fiscalyear_452,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2349,4959,__export__.res_partner_8101,0,0,0
174,1983-1985,1983-1985,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2348,4962,__export__.res_partner_3021,0,0,0
177,1981-1987,1981-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,31,100,__export__.res_partner_6978,0,0,0
178,1985-1991,1985-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,91,102,__export__.res_partner_8470,0,0,0
181,1988-1991,1988-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3123,104,__export__.res_partner_4639,0,0,0
182,1985-1990,1985-1990,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2365,4963,__export__.res_partner_6194,0,0,0
184,1974-1978,1974-1978,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4105,4966,__export__.res_partner_6988,0,0,0
185,1982-1984,1982-1984,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2366,4967,__export__.res_partner_4564,0,0,0
186,,1991-1992,__export__.account_fiscalyear_453,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,91,102,__export__.res_partner_8470,0,0,0
189,,1983-1984,__export__.account_fiscalyear_445,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2368,4969,__export__.res_partner_6660,0,0,0
193,1984-1989,1984-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3135,111,__export__.res_partner_853,0,0,0
194,1982-1986,1982-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3666,4970,__export__.res_partner_3311,0,0,0
195,1986-1990,1986-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3666,4970,__export__.res_partner_3311,0,0,0
196,1987-1991,1987-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3138,115,__export__.res_partner_8125,0,0,0
197,1985-1987,1985-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2350,4974,__export__.res_partner_5627,0,0,0
198,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2350,4974,__export__.res_partner_5627,0,0,0
199,1990-1992,1990-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3141,117,__export__.res_partner_8306,0,0,0
200,1987-1989,1987-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3142,118,__export__.res_partner_5541,0,0,0
202,,1971-1972,__export__.account_fiscalyear_433,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3140,116,__export__.res_partner_8413,0,0,0
220,1983-1991,1983-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3145,121,__export__.res_partner_5657,0,0,0
222,,1991-1992,__export__.account_fiscalyear_453,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3145,121,__export__.res_partner_5657,0,0,0
223,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3147,123,__export__.res_partner_6556,0,0,0
224,1976-1991,1976-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3157,125,__export__.res_partner_1276,0,0,0
226,,1987-1988,__export__.account_fiscalyear_449,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3158,126,__export__.res_partner_405,0,0,0
230,1989-1991,1989-1991,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3159,127,__export__.res_partner_3531,0,0,0
244,1982-1986,1982-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2378,4975,__export__.res_partner_8363,0,0,0
245,,1993-1994,__export__.account_fiscalyear_455,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2173,4976,__export__.res_partner_196,0,0,0
247,1969-1971,1969-1971,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2381,4977,__export__.res_partner_367,0,0,0
248,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2381,4977,__export__.res_partner_367,0,0,0
253,1983-1987,1983-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6643,4980,__export__.res_partner_2169,0,0,0
254,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6643,4980,__export__.res_partner_2169,0,0,0
255,1979-1992,1979-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,23,67,__export__.res_partner_6001,0,0,0
260,,1993-1994,__export__.account_fiscalyear_455,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,72,3,__export__.res_partner_2695,0,0,0
261,1980-1987,1980-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3173,137,__export__.res_partner_2222,0,0,0
262,1987-1990,1987-1990,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2220,4986,__export__.res_partner_2822,0,0,0
263,,1987-1988,__export__.account_fiscalyear_449,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3187,148,__export__.res_partner_4855,0,0,0
264,1974-1988,1974-1988,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2246,4988,__export__.res_partner_1911,0,0,0
268,1988-1991,1988-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3197,152,__export__.res_partner_7772,0,0,0
271,1970-1990,1970-1990,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2176,4989,__export__.res_partner_8305,0,0,0
273,1982-1987,1982-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2249,4990,__export__.res_partner_4977,0,0,0
274,,1991-1992,__export__.account_fiscalyear_453,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3197,152,__export__.res_partner_7772,0,0,0
280,1987-1989,1987-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3199,154,__export__.res_partner_4551,0,0,0
281,,1993-1994,__export__.account_fiscalyear_455,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2207,4994,__export__.res_partner_2919,0,0,0
284,1979-1987,1979-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2185,5000,__export__.res_partner_5299,0,0,0
287,1975-1987,1975-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2208,5002,__export__.res_partner_8037,0,0,0
288,1984-1988,1984-1988,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3204,156,__export__.res_partner_5798,0,0,0
296,,1993-1994,__export__.account_fiscalyear_455,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3200,158,__export__.res_partner_6993,0,0,0
299,1979-1990,1979-1990,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2278,5009,__export__.res_partner_2530,0,0,0
302,,1990-1991,__export__.account_fiscalyear_452,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2278,5009,__export__.res_partner_2530,0,0,0
304,1987-1989,1987-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3205,160,__export__.res_partner_163,0,0,0
305,1990-1993,1990-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3209,162,__export__.res_partner_6048,0,0,0
307,1974-1986,1974-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2255,5022,__export__.res_partner_7101,0,0,0
311,,1992-1993,__export__.account_fiscalyear_454,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6826,5025,__export__.res_partner_2787,0,0,0
313,1974-1988,1974-1988,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6479,5028,__export__.res_partner_605,0,0,0
316,1982-1987,1982-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4087,5031,__export__.res_partner_1243,0,0,0
320,1982-1987,1982-1987,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3699,174,__export__.res_partner_2574,0,0,0
321,1990-1992,1990-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3701,177,__export__.res_partner_5732,0,0,0
323,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2201,5032,__export__.res_partner_5447,0,0,0
326,1988-1992,1988-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2070,5033,__export__.res_partner_4692,0,0,0
329,1970-1988,1970-1988,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2273,5038,,0,0,0
332,1989-1993,1989-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3702,178,__export__.res_partner_3321,0,0,0
333,1978-1985,1978-1985,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3709,181,__export__.res_partner_8276,0,0,0
334,1960-1991,1960-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3711,183,__export__.res_partner_2021,0,0,0
335,1987-1990,1987-1990,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2100,5049,__export__.res_partner_431,0,0,0
337,,1992-1993,__export__.account_fiscalyear_454,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3712,184,__export__.res_partner_4740,0,0,0
339,,1988-1989,__export__.account_fiscalyear_450,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,4000,5052,__export__.res_partner_8135,0,0,0
340,1985-1991,1985-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3705,185,__export__.res_partner_1893,0,0,0
341,1984-1989,1984-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3854,5054,__export__.res_partner_8362,0,0,0
342,,1991-1992,__export__.account_fiscalyear_453,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3448,187,__export__.res_partner_1400,0,0,0
343,1979-1986,1979-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,6505,5055,__export__.res_partner_7711,0,0,0
345,1984-1986,1984-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2243,5062,__export__.res_partner_754,0,0,0
349,1988-1992,1988-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3717,190,__export__.res_partner_7957,0,0,0
350,1988-1992,1988-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3718,191,__export__.res_partner_465,0,0,0
351,1988-1993,1988-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3719,192,__export__.res_partner_4687,0,0,0
361,,1982-1983,__export__.account_fiscalyear_444,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2076,5063,__export__.res_partner_8487,0,0,0
362,1987-1990,1987-1990,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,2076,5063,__export__.res_partner_8487,0,0,0
365,,1990-1991,__export__.account_fiscalyear_452,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3742,215,__export__.res_partner_3691,0,0,0
366,,1990-1991,__export__.account_fiscalyear_452,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3739,216,__export__.res_partner_4583,0,0,0
388,1986-1992,1986-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3748,221,__export__.res_partner_3400,0,0,0
389,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3749,222,__export__.res_partner_1259,0,0,0
390,1986-1991,1986-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3753,226,__export__.res_partner_4298,0,0,0
391,,1991-1992,__export__.account_fiscalyear_453,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3756,228,__export__.res_partner_7298,0,0,0
398,1987-1989,1987-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3760,232,__export__.res_partner_7056,0,0,0
399,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3531,237,__export__.res_partner_8198,0,0,0
400,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3770,238,__export__.res_partner_2031,0,0,0
401,1987-1991,1987-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3764,239,__export__.res_partner_5595,0,0,0
424,1986-1991,1986-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3769,241,__export__.res_partner_476,0,0,0
425,1987-1990,1987-1990,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3774,245,__export__.res_partner_2307,0,0,0
428,1991-1993,1991-1993,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3774,245,__export__.res_partner_2307,0,0,0
433,,1992-1993,__export__.account_fiscalyear_454,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3776,248,__export__.res_partner_4816,0,0,0
434,1985-1988,1985-1988,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3777,249,__export__.res_partner_8257,0,0,0
435,1991-1993,1991-1993,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3747,220,__export__.res_partner_6633,0,0,0
450,1979-1991,1979-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3786,256,__export__.res_partner_1847,0,0,0
458,1982-1991,1982-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3788,258,__export__.res_partner_2225,0,0,0
459,1987-1991,1987-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3583,259,__export__.res_partner_7553,0,0,0
460,1965-1991,1965-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3789,260,__export__.res_partner_6859,0,0,0
461,1990-1993,1990-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3790,261,__export__.res_partner_7763,0,0,0
462,1988-1993,1988-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3791,262,__export__.res_partner_7557,0,0,0
463,1972-1974,1972-1974,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3467,263,__export__.res_partner_6407,0,0,0
464,1988-1992,1988-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3793,266,__export__.res_partner_4863,0,0,0
465,,1992-1993,__export__.account_fiscalyear_454,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3794,267,__export__.res_partner_5723,0,0,0
466,,1992-1993,__export__.account_fiscalyear_454,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3384,272,__export__.res_partner_212,0,0,0
467,1984-1991,1984-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3802,273,__export__.res_partner_3090,0,0,0
468,1982-1986,1982-1986,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3603,276,__export__.res_partner_3562,0,0,0
469,,1982-1983,__export__.account_fiscalyear_444,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3604,277,__export__.res_partner_4115,0,0,0
470,1985-1991,1985-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3607,280,__export__.res_partner_7659,0,0,0
471,,1992-1993,__export__.account_fiscalyear_454,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3611,281,__export__.res_partner_780,0,0,0
472,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3549,283,__export__.res_partner_4306,0,0,0
473,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3803,284,__export__.res_partner_1543,0,0,0
474,,1986-1987,__export__.account_fiscalyear_448,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3804,286,__export__.res_partner_4178,0,0,0
475,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3805,287,__export__.res_partner_2678,0,0,0
483,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3781,289,__export__.res_partner_2026,0,0,0
487,1985-1991,1985-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3812,296,__export__.res_partner_6295,0,0,0
488,1980-1991,1980-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3813,298,__export__.res_partner_6510,0,0,0
490,1981-1989,1981-1989,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3821,300,__export__.res_partner_5634,0,0,0
502,1989-1991,1989-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3823,303,__export__.res_partner_8325,0,0,0
503,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,33,304,__export__.res_partner_6420,0,0,0
504,1988-1991,1988-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3824,305,__export__.res_partner_6767,0,0,0
505,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,1661,5148,__export__.res_partner_5805,0,0,0
506,1984-1996,1984-1996,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,1647,5153,__export__.res_partner_1199,0,0,0
507,1989-1992,1989-1992,,3/30/1995 0:00,1994-1995,__export__.account_fiscalyear_456,1647,5153,__export__.res_partner_1199,0,0,0
511,1987-1991,1987-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3834,315,__export__.res_partner_4813,0,0,0
512,1987-1991,1987-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3835,316,__export__.res_partner_7475,0,0,0
514,1989-1993,1989-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3842,318,__export__.res_partner_5983,0,0,0
516,1985-1991,1985-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3843,319,__export__.res_partner_8508,0,0,0
519,1991-1993,1991-1993,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3844,320,__export__.res_partner_7019,0,0,0
520,1989-1992,1989-1992,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3845,321,__export__.res_partner_7973,0,0,0
535,1981-1984,1981-1984,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3853,325,__export__.res_partner_5601,0,0,0
538,1982-1991,1982-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3864,331,__export__.res_partner_1800,0,0,0
539,1986-1991,1986-1991,,3/31/1995 0:00,1994-1995,__export__.account_fiscalyear_456,3866,332,__export__.res_partner_2952,0,0,0
