approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-10,276.95,__export__.wakf_district_6,0,5815.95,FALSE,5539,256,0,TRUE,__export__.res_partner_1847
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-04,0,2010-02-10,121.25,__export__.wakf_district_6,0,2546.25,FALSE,2425,265,0,TRUE,__export__.res_partner_8057
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-02-10,466.95,__export__.wakf_district_6,0,9805.95,FALSE,9339,266,0,TRUE,__export__.res_partner_4863
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-10,349.2,__export__.wakf_district_6,0,7333.2,FALSE,6984,266,0,TRUE,__export__.res_partner_4863
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-02-11,668.4,__export__.wakf_district_6,0,14036.4,FALSE,13368,259,0,TRUE,__export__.res_partner_7553
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-15,272.323,__export__.wakf_district_6,0,5718.783,FALSE,5446.46,276,0,TRUE,__export__.res_partner_3562
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-15,395.1,__export__.wakf_district_6,0,8297.1,FALSE,7902,283,0,TRUE,__export__.res_partner_4306
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-15,295.6,__export__.wakf_district_6,0,6207.6,FALSE,5912,292,0,TRUE,__export__.res_partner_6100
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-02-16,497.1,__export__.wakf_district_6,0,10439.1,FALSE,9942,300,0,TRUE,__export__.res_partner_5634
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-02-16,1202.6,__export__.wakf_district_6,0,25254.6,FALSE,24052,300,0,TRUE,__export__.res_partner_5634
TRUE,__export__.account_fiscalyear_161,TRUE,2010-08-05,0,2010-02-16,179.2,__export__.wakf_district_6,0,3763.2,FALSE,3584,303,0,TRUE,__export__.res_partner_8325
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-16,495.5,__export__.wakf_district_6,0,10405.5,FALSE,9910,304,0,TRUE,__export__.res_partner_6420
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-02-17,742.8,__export__.wakf_district_6,0,15598.8,FALSE,14856,317,0,TRUE,__export__.res_partner_6747
TRUE,,FALSE,,0,2010-02-17,56.585,__export__.wakf_district_6,0,1188.285,FALSE,1131.7,319,0,TRUE,__export__.res_partner_8508
TRUE,__export__.account_fiscalyear_154,TRUE,2010-03-09,0,2010-02-17,206.15,__export__.wakf_district_6,0,4329.15,FALSE,4123,2823,0,TRUE,__export__.res_partner_5917
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-02-17,100.3,__export__.wakf_district_6,0,2106.3,FALSE,2006,2823,0,TRUE,__export__.res_partner_5917
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-18,295.9,__export__.wakf_district_6,0,6213.9,FALSE,5918,335,0,TRUE,__export__.res_partner_7986
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-18,303.78,__export__.wakf_district_6,0,6379.38,FALSE,6075.6,336,0,TRUE,__export__.res_partner_7364
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-18,294.1,__export__.wakf_district_6,0,6176.1,FALSE,5882,338,0,TRUE,__export__.res_partner_1731
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-18,295.9,__export__.wakf_district_6,0,6213.9,FALSE,5918,348,0,TRUE,__export__.res_partner_4209
TRUE,,TRUE,2010-03-05,0,2010-02-18,207.45,__export__.wakf_district_6,0,4356.45,FALSE,4149,349,0,TRUE,__export__.res_partner_1825
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-02-18,1159.65,__export__.wakf_district_6,0,24352.65,FALSE,23193,349,0,TRUE,__export__.res_partner_1825
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-02-18,751.85,__export__.wakf_district_6,0,15788.85,FALSE,15037,349,0,TRUE,__export__.res_partner_1825
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-02-18,303.6125,__export__.wakf_district_6,0,6375.8625,FALSE,6072.25,350,0,TRUE,__export__.res_partner_1784
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-23,294.9,__export__.wakf_district_6,0,6192.9,FALSE,5898,363,0,TRUE,__export__.res_partner_6626
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-02-23,378,__export__.wakf_district_6,0,7938,FALSE,7560,385,0,TRUE,__export__.res_partner_896
TRUE,,TRUE,2010-02-25,0,2010-02-25,34.25,__export__.wakf_district_6,0,719.25,FALSE,685,255,0,TRUE,__export__.res_partner_7016
TRUE,,TRUE,2010-02-25,0,2010-02-25,34.25,__export__.wakf_district_6,0,719.25,FALSE,685,255,0,TRUE,__export__.res_partner_7016
TRUE,,FALSE,,0,2010-02-25,34.25,__export__.wakf_district_6,0,719.25,FALSE,685,255,0,TRUE,__export__.res_partner_7016
TRUE,__export__.account_fiscalyear_159,FALSE,,0,2010-03-03,207.265,__export__.wakf_district_6,0,4352.565,FALSE,4145.3,447,0,TRUE,__export__.res_partner_379
TRUE,,FALSE,,0,2010-03-04,32.75,__export__.wakf_district_6,0,687.75,FALSE,655,505,0,TRUE,__export__.res_partner_2571
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-04,266.15,__export__.wakf_district_6,0,5589.15,FALSE,5323,455,0,TRUE,__export__.res_partner_1023
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-03-05,478.75,__export__.wakf_district_6,0,10053.75,FALSE,9575,2857,0,TRUE,__export__.res_partner_7238
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-05,261.55,__export__.wakf_district_6,0,5492.55,FALSE,5231,383,0,TRUE,__export__.res_partner_888
TRUE,,TRUE,2010-03-05,0,2010-03-05,52.55,__export__.wakf_district_6,0,1103.55,FALSE,1051,245,0,TRUE,__export__.res_partner_2307
TRUE,,FALSE,,0,2010-03-05,52.55,__export__.wakf_district_6,0,1103.55,FALSE,1051,245,0,TRUE,__export__.res_partner_2307
TRUE,,FALSE,,0,2010-03-05,207.45,__export__.wakf_district_6,0,4356.45,FALSE,4149,349,0,TRUE,__export__.res_partner_1825
TRUE,,TRUE,2011-07-14,0,2010-03-06,5.836,__export__.wakf_district_6,0,122.556,FALSE,116.72,4198,0,TRUE,__export__.res_partner_5139
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-06,751.6,__export__.wakf_district_6,0,15783.6,FALSE,15032,4555,0,TRUE,__export__.res_partner_4619
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-06,294.1,__export__.wakf_district_6,0,6176.1,FALSE,5882,4564,0,TRUE,__export__.res_partner_6164
TRUE,,TRUE,2010-07-31,0,2010-03-06,6.25,__export__.wakf_district_6,0,131.25,FALSE,125,4590,0,TRUE,__export__.res_partner_6942
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-08,434.8,__export__.wakf_district_6,0,9130.8,FALSE,8696,4689,0,TRUE,__export__.res_partner_6491
TRUE,__export__.account_fiscalyear_160,TRUE,2010-12-11,0,2010-03-08,263.9,__export__.wakf_district_6,0,5541.9,FALSE,5278,4679,0,TRUE,__export__.res_partner_3976
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-08,911.4,__export__.wakf_district_6,0,19139.4,FALSE,18228,4679,0,TRUE,__export__.res_partner_3976
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-03-08,206.15,__export__.wakf_district_6,0,4329.15,FALSE,4123,5360,0,TRUE,__export__.res_partner_5437
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-03-09,206.15,__export__.wakf_district_6,0,4329.15,FALSE,4123,2823,0,TRUE,__export__.res_partner_5917
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-03-09,50.6,__export__.wakf_district_6,0,1062.6,FALSE,1012,4270,0,TRUE,__export__.res_partner_3292
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-09,993.05,__export__.wakf_district_6,0,20854.05,FALSE,19861,178,0,TRUE,__export__.res_partner_3321
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-09,618.85,__export__.wakf_district_6,0,12995.85,FALSE,12377,178,0,TRUE,__export__.res_partner_3321
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-03-09,4440.1,__export__.wakf_district_6,0,93242.1,FALSE,88802,186,0,TRUE,__export__.res_partner_4984
TRUE,__export__.account_fiscalyear_163,TRUE,2011-03-19,0,2010-03-09,1163.85,__export__.wakf_district_6,0,24440.85,FALSE,23277,187,0,TRUE,__export__.res_partner_1400
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-12,456,__export__.wakf_district_6,0,9576,FALSE,9120,5397,0,TRUE,__export__.res_partner_4647
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-03-12,410.335,__export__.wakf_district_6,0,8617.035,FALSE,8206.7,221,0,TRUE,__export__.res_partner_3400
TRUE,,TRUE,2010-11-04,0,2010-03-12,166.05,__export__.wakf_district_6,0,3487.05,FALSE,3321,6357,0,TRUE,__export__.res_partner_747
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-03-12,67.95,__export__.wakf_district_6,0,1426.95,FALSE,1359,6357,0,TRUE,__export__.res_partner_747
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-03-12,538.75,__export__.wakf_district_6,0,11313.75,FALSE,10775,6360,0,TRUE,__export__.res_partner_8233
TRUE,__export__.account_fiscalyear_160,TRUE,2011-07-21,0,2010-03-12,810.8,__export__.wakf_district_6,0,17026.8,FALSE,16216,6362,0,TRUE,__export__.res_partner_7664
TRUE,,FALSE,,0,2010-03-12,7.414,__export__.wakf_district_6,0,155.694,FALSE,148.28,329,0,TRUE,__export__.res_partner_6507
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-03-12,284.3,__export__.wakf_district_6,0,5970.3,FALSE,5686,473,0,TRUE,__export__.res_partner_5822
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-15,293.5,__export__.wakf_district_6,0,6163.5,FALSE,5870,5453,0,TRUE,__export__.res_partner_1481
TRUE,__export__.account_fiscalyear_163,TRUE,2011-06-20,0,2010-03-15,367.4025,__export__.wakf_district_6,0,7715.4525,FALSE,7348.05,4551,0,TRUE,__export__.res_partner_1532
TRUE,__export__.account_fiscalyear_163,TRUE,2011-03-19,0,2010-03-15,1169.15,__export__.wakf_district_6,0,24552.15,FALSE,23383,4562,0,TRUE,__export__.res_partner_1507
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-03-15,517.65,__export__.wakf_district_6,0,10870.65,FALSE,10353,4553,0,TRUE,__export__.res_partner_5386
TRUE,__export__.account_fiscalyear_160,TRUE,2010-03-31,0,2010-03-15,524.8,__export__.wakf_district_6,0,11020.8,FALSE,10496,5351,0,TRUE,__export__.res_partner_3394
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-15,350.7,__export__.wakf_district_6,0,7364.7,FALSE,7014,5351,0,TRUE,__export__.res_partner_3394
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-15,374.6,__export__.wakf_district_6,0,7866.6,FALSE,7492,5351,0,TRUE,__export__.res_partner_3394
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-03-15,758.15,__export__.wakf_district_6,0,15921.15,FALSE,15163,5351,0,TRUE,__export__.res_partner_3394
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-15,252.4,__export__.wakf_district_6,0,5300.4,FALSE,5048,5447,0,TRUE,__export__.res_partner_1850
TRUE,__export__.account_fiscalyear_163,TRUE,2010-03-31,0,2010-03-16,374.4,__export__.wakf_district_6,0,7862.4,FALSE,7488,5455,0,TRUE,__export__.res_partner_5175
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-03-16,221.25,__export__.wakf_district_6,0,4646.25,FALSE,4425,6078,0,TRUE,__export__.res_partner_1124
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-03-16,370.15,__export__.wakf_district_6,0,7773.15,FALSE,7403,6078,0,TRUE,__export__.res_partner_1124
TRUE,,FALSE,,0,2010-03-16,26.7,__export__.wakf_district_6,0,560.7,FALSE,534,5464,0,TRUE,__export__.res_partner_170
TRUE,,FALSE,,0,2010-03-16,117,__export__.wakf_district_6,0,2457,FALSE,2340,5744,0,TRUE,__export__.res_partner_38
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-16,1039.3,__export__.wakf_district_6,0,21825.3,FALSE,20786,6216,0,TRUE,__export__.res_partner_5663
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-11,0,2010-03-16,274.9,__export__.wakf_district_6,0,5772.9,FALSE,5498,6278,0,TRUE,__export__.res_partner_6829
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-03-17,2002.3375,__export__.wakf_district_6,0,42049.0875,FALSE,40046.75,6080,0,TRUE,__export__.res_partner_3095
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-17,292.5,__export__.wakf_district_6,0,6142.5,FALSE,5850,6081,0,TRUE,__export__.res_partner_3211
TRUE,__export__.account_fiscalyear_163,TRUE,2010-03-17,0,2010-03-17,258.15,__export__.wakf_district_6,0,5421.15,FALSE,5163,6626,0,TRUE,__export__.res_partner_8212
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-03-17,311.7,__export__.wakf_district_6,0,6545.7,FALSE,6234,6626,0,TRUE,__export__.res_partner_8212
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-17,261.95,__export__.wakf_district_6,0,5500.95,FALSE,5239,6297,0,TRUE,__export__.res_partner_5697
TRUE,__export__.account_fiscalyear_162,TRUE,2011-03-28,0,2010-03-17,694.4,__export__.wakf_district_6,0,14582.4,FALSE,13888,6745,0,TRUE,__export__.res_partner_6278
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-17,281.15,__export__.wakf_district_6,0,5904.15,FALSE,5623,6499,0,TRUE,__export__.res_partner_4771
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-03-18,724.75,__export__.wakf_district_6,0,15219.75,FALSE,14495,6705,0,TRUE,__export__.res_partner_3997
TRUE,__export__.account_fiscalyear_163,TRUE,2011-02-17,0,2010-03-18,251.6,__export__.wakf_district_6,0,5283.6,FALSE,5032,6726,0,TRUE,__export__.res_partner_6103
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-03-18,295.75,__export__.wakf_district_6,0,6210.75,FALSE,5915,7079,0,TRUE,__export__.res_partner_1097
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-18,336.35,__export__.wakf_district_6,0,7063.35,FALSE,6727,7079,0,TRUE,__export__.res_partner_1097
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-19,478.95,__export__.wakf_district_6,0,10057.95,FALSE,9579,198,0,TRUE,__export__.res_partner_618
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-19,640.25,__export__.wakf_district_6,0,13445.25,FALSE,12805,200,0,TRUE,__export__.res_partner_2580
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-03-19,511.15,__export__.wakf_district_6,0,10734.15,FALSE,10223,2847,0,TRUE,__export__.res_partner_7323
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-03-19,10.05,__export__.wakf_district_6,0,211.05,FALSE,201,2840,0,TRUE,__export__.res_partner_7684
TRUE,__export__.account_fiscalyear_155,FALSE,,0,2010-03-19,27.4,__export__.wakf_district_6,0,575.4,FALSE,548,2881,0,TRUE,__export__.res_partner_8278
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-03-22,151.35,__export__.wakf_district_6,0,3178.35,FALSE,3027,415,0,TRUE,__export__.res_partner_6527
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-03-23,580.25,__export__.wakf_district_6,0,12185.25,FALSE,11605,434,0,TRUE,__export__.res_partner_5939
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-23,268.7,__export__.wakf_district_6,0,5642.7,FALSE,5374,443,0,TRUE,__export__.res_partner_7464
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-03-23,71.65,__export__.wakf_district_6,0,1504.65,FALSE,1433,444,0,TRUE,__export__.res_partner_8284
TRUE,__export__.account_fiscalyear_156,FALSE,,0,2010-03-24,35.1625,__export__.wakf_district_6,0,738.4125,FALSE,703.25,4777,0,TRUE,__export__.res_partner_3896
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-03-25,293.8,__export__.wakf_district_6,0,6169.8,FALSE,5876,475,0,TRUE,__export__.res_partner_1604
TRUE,__export__.account_fiscalyear_163,TRUE,2011-06-04,0,2010-03-26,276,__export__.wakf_district_6,0,5796,FALSE,5520,446,0,TRUE,__export__.res_partner_3922
TRUE,__export__.account_fiscalyear_161,TRUE,2010-12-10,0,2010-03-26,505.15,__export__.wakf_district_6,0,10608.15,FALSE,10103,498,0,TRUE,__export__.res_partner_7301
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-03-26,435.05,__export__.wakf_district_6,0,9136.05,FALSE,8701,498,0,TRUE,__export__.res_partner_7301
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-26,280,__export__.wakf_district_6,0,5880,FALSE,5600,5344,0,TRUE,__export__.res_partner_7367
TRUE,__export__.account_fiscalyear_165,TRUE,2011-08-22,0,2010-03-29,293.8,__export__.wakf_district_6,0,6169.8,FALSE,5876,4151,0,TRUE,__export__.res_partner_2584
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-29,286.55,__export__.wakf_district_6,0,6017.55,FALSE,5731,4158,0,TRUE,__export__.res_partner_5926
TRUE,,FALSE,,0,2010-03-29,134.15,__export__.wakf_district_6,0,2817.15,FALSE,2683,4168,0,TRUE,__export__.res_partner_7413
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-03-31,524.8,__export__.wakf_district_6,0,11020.8,FALSE,10496,5351,0,TRUE,__export__.res_partner_3394
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-03-31,1320.75,__export__.wakf_district_6,0,27735.75,FALSE,26415,4486,0,TRUE,__export__.res_partner_4049
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-03-31,810.7,__export__.wakf_district_6,0,17024.7,FALSE,16214,4486,0,TRUE,__export__.res_partner_4049
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-03,111.25,__export__.wakf_district_6,0,2336.25,FALSE,2225,4532,0,TRUE,__export__.res_partner_3174
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-03,544.55,__export__.wakf_district_6,0,11435.55,FALSE,10891,4532,0,TRUE,__export__.res_partner_3174
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-03,261.85,__export__.wakf_district_6,0,5498.85,FALSE,5237,4541,0,TRUE,__export__.res_partner_2649
TRUE,__export__.account_fiscalyear_167,TRUE,2011-06-22,0,2010-04-03,555.1,__export__.wakf_district_6,0,11657.1,FALSE,11102,4723,0,TRUE,__export__.res_partner_412
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-27,0,2010-04-05,265.6,__export__.wakf_district_6,0,5577.6,FALSE,5312,5454,0,TRUE,__export__.res_partner_1879
TRUE,__export__.account_fiscalyear_156,FALSE,,0,2010-04-05,64.45,__export__.wakf_district_6,0,1353.45,FALSE,1289,5799,0,TRUE,__export__.res_partner_4624
TRUE,__export__.account_fiscalyear_163,TRUE,2010-04-05,0,2010-04-05,466.95,__export__.wakf_district_6,0,9805.95,FALSE,9339,5799,0,TRUE,__export__.res_partner_4624
TRUE,__export__.account_fiscalyear_166,FALSE,,0,2010-04-05,710.15,__export__.wakf_district_6,0,14913.15,FALSE,14203,5799,0,TRUE,__export__.res_partner_4624
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-04-06,300,__export__.wakf_district_6,0,6300,FALSE,6000,5956,0,TRUE,__export__.res_partner_5964
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-04-06,418.55,__export__.wakf_district_6,0,8789.55,FALSE,8371,5969,0,TRUE,__export__.res_partner_4043
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-04-06,798.55,__export__.wakf_district_6,0,16769.55,FALSE,15971,6052,0,TRUE,__export__.res_partner_1070
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-06,373.35,__export__.wakf_district_6,0,7840.35,FALSE,7467,6052,0,TRUE,__export__.res_partner_1070
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-04-06,1004.6,__export__.wakf_district_6,0,21096.6,FALSE,20092,6052,0,TRUE,__export__.res_partner_1070
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-06,48,__export__.wakf_district_6,0,1008,FALSE,960,6085,0,TRUE,__export__.res_partner_108
TRUE,__export__.account_fiscalyear_163,TRUE,2011-06-04,0,2010-04-06,1102.85,__export__.wakf_district_6,0,23159.85,FALSE,22057,528,0,TRUE,__export__.res_partner_5174
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-02,0,2010-04-07,849.2,__export__.wakf_district_6,0,17833.2,FALSE,16984,5409,0,TRUE,__export__.res_partner_3683
TRUE,__export__.account_fiscalyear_163,TRUE,2011-08-02,0,2010-04-07,541.75,__export__.wakf_district_6,0,11376.75,FALSE,10835,5409,0,TRUE,__export__.res_partner_3683
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-04-07,305.9,__export__.wakf_district_6,0,6423.9,FALSE,6118,6570,0,TRUE,__export__.res_partner_6901
TRUE,__export__.account_fiscalyear_162,FALSE,,0,2010-04-07,481.95,__export__.wakf_district_6,0,10120.95,FALSE,9639,6570,0,TRUE,__export__.res_partner_6901
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-04-07,83.7,__export__.wakf_district_6,0,1757.7,FALSE,1674,532,0,TRUE,__export__.res_partner_7448
TRUE,,FALSE,,0,2010-04-07,22.25,__export__.wakf_district_6,0,467.25,FALSE,445,534,0,TRUE,__export__.res_partner_7701
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-04-07,626.3,__export__.wakf_district_6,0,13152.3,FALSE,12526,534,0,TRUE,__export__.res_partner_7701
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-08,62.1,__export__.wakf_district_6,0,1304.1,FALSE,1242,6105,0,TRUE,__export__.res_partner_3282
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-08,286.4,__export__.wakf_district_6,0,6014.4,FALSE,5728,6105,0,TRUE,__export__.res_partner_3282
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-04-08,661.05,__export__.wakf_district_6,0,13882.05,FALSE,13221,542,0,TRUE,__export__.res_partner_1923
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-08,100.5,__export__.wakf_district_6,0,2110.5,FALSE,2010,6151,0,TRUE,__export__.res_partner_8153
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-08,256.1,__export__.wakf_district_6,0,5378.1,FALSE,5122,6156,0,TRUE,__export__.res_partner_479
TRUE,,FALSE,,0,2010-04-08,41.3,__export__.wakf_district_6,0,867.3,FALSE,826,545,0,TRUE,__export__.res_partner_7923
TRUE,__export__.account_fiscalyear_163,FALSE,,0,2010-04-08,256.7,__export__.wakf_district_6,0,5390.7,FALSE,5134,6169,0,TRUE,__export__.res_partner_4896
TRUE,__export__.account_fiscalyear_160,TRUE,2011-05-30,0,2010-04-08,1083.25,__export__.wakf_district_6,0,22748.25,FALSE,21665,542,0,TRUE,__export__.res_partner_1923
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-04-09,622.05,__export__.wakf_district_6,0,13063.05,FALSE,12441,6197,0,TRUE,__export__.res_partner_4429
TRUE,__export__.account_fiscalyear_160,TRUE,2011-01-17,0,2010-04-12,1145.75,__export__.wakf_district_6,0,24060.75,FALSE,22915,407,0,TRUE,__export__.res_partner_7935
TRUE,,FALSE,,0,2010-04-13,53.85,__export__.wakf_district_6,0,1130.85,FALSE,1077,6491,0,TRUE,__export__.res_partner_7078
TRUE,__export__.account_fiscalyear_161,TRUE,2011-01-17,0,2010-04-13,273.75,__export__.wakf_district_6,0,5748.75,FALSE,5475,6491,0,TRUE,__export__.res_partner_7078
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-04-13,761.6,__export__.wakf_district_6,0,15993.6,FALSE,15232,544,0,TRUE,__export__.res_partner_326
TRUE,__export__.account_fiscalyear_160,TRUE,2010-12-06,0,2010-04-13,104.4,__export__.wakf_district_6,0,2192.4,FALSE,2088,6512,0,TRUE,__export__.res_partner_2795
TRUE,__export__.account_fiscalyear_163,TRUE,2011-02-14,0,2010-04-16,1476,__export__.wakf_district_6,0,30996,FALSE,29520,6794,0,TRUE,__export__.res_partner_31
TRUE,__export__.account_fiscalyear_163,TRUE,2011-06-22,0,2010-04-17,267.25,__export__.wakf_district_6,0,5612.25,FALSE,5345,7193,0,TRUE,__export__.res_partner_5717
TRUE,__export__.account_fiscalyear_164,FALSE,,0,2010-04-19,303.75,__export__.wakf_district_6,0,6378.75,FALSE,6075,4,0,TRUE,__export__.res_partner_6468
TRUE,__export__.account_fiscalyear_154,FALSE,,0,2010-04-20,21.75,__export__.wakf_district_6,0,456.75,FALSE,435,4584,0,TRUE,__export__.res_partner_2768
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-22,979.45,__export__.wakf_district_6,0,20568.45,FALSE,19589,6428,0,TRUE,__export__.res_partner_213
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-22,128.75,__export__.wakf_district_6,0,2703.75,FALSE,2575,6437,0,TRUE,__export__.res_partner_4022
TRUE,__export__.account_fiscalyear_161,TRUE,2010-11-22,0,2010-04-22,344.65,__export__.wakf_district_6,0,7237.65,FALSE,6893,6326,0,TRUE,__export__.res_partner_627
TRUE,__export__.account_fiscalyear_157,FALSE,,0,2010-04-23,664.05,__export__.wakf_district_6,0,13945.05,FALSE,13281,6749,0,TRUE,__export__.res_partner_3983
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-04-24,286.25,__export__.wakf_district_6,0,6011.25,FALSE,5725,6740,0,TRUE,__export__.res_partner_2061
TRUE,,FALSE,,0,2010-04-24,511.15,__export__.wakf_district_6,0,10734.15,FALSE,10223,2840,0,TRUE,__export__.res_partner_7684
TRUE,,TRUE,2011-02-08,0,2010-04-24,1.8495,__export__.wakf_district_6,0,38.8395,FALSE,36.99,5009,0,TRUE,__export__.res_partner_2530
TRUE,__export__.account_fiscalyear_167,TRUE,2010-04-27,0,2010-04-26,530.255,__export__.wakf_district_6,0,11135.355,FALSE,10605.1,6061,0,TRUE,__export__.res_partner_7343
TRUE,__export__.account_fiscalyear_165,FALSE,,0,2010-04-26,616.1,__export__.wakf_district_6,0,12938.1,FALSE,12322,6104,0,TRUE,__export__.res_partner_6258
TRUE,__export__.account_fiscalyear_167,FALSE,,0,2010-04-26,557.4,__export__.wakf_district_6,0,11705.4,FALSE,11148,6104,0,TRUE,__export__.res_partner_6258
TRUE,__export__.account_fiscalyear_161,FALSE,,0,2010-04-26,546.15,__export__.wakf_district_6,0,11469.15,FALSE,10923,6162,0,TRUE,__export__.res_partner_5201
TRUE,__export__.account_fiscalyear_160,FALSE,,0,2010-04-26,3055.5,__export__.wakf_district_6,0,64165.5,FALSE,61110,99,0,TRUE,__export__.res_partner_198
