approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_235,FALSE,,0,2008-07-24,701.2175,__export__.wakf_district_6,0,14725.5675,FALSE,14024.35,3658,0,TRUE,__export__.res_partner_5814
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-07-24,2259.95,__export__.wakf_district_6,0,47458.95,FALSE,45199,3658,0,TRUE,__export__.res_partner_5814
TRUE,__export__.account_fiscalyear_238,FALSE,,0,2009-04-02,19939.85,__export__.wakf_district_6,0,418736.85,FALSE,398797,4910,0,TRUE,__export__.res_partner_8317
TRUE,__export__.account_fiscalyear_235,FALSE,,0,2008-05-29,68.45,__export__.wakf_district_6,0,1437.45,FALSE,1369,4017,0,TRUE,__export__.res_partner_510
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-08-11,1566.3875,__export__.wakf_district_6,0,32894.1375,FALSE,31327.75,3657,0,TRUE,__export__.res_partner_646
TRUE,__export__.account_fiscalyear_235,FALSE,,0,2008-09-20,4.95,__export__.wakf_district_6,0,103.95,FALSE,99,4016,0,TRUE,__export__.res_partner_8516
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-09,495.1,__export__.wakf_district_6,0,10397.1,FALSE,9902,6247,0,TRUE,__export__.res_partner_4600
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-11,1765.2,__export__.wakf_district_6,0,37069.2,FALSE,35304,5641,0,TRUE,__export__.res_partner_1338
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-08,479.55,__export__.wakf_district_6,0,10070.55,FALSE,9591,4219,0,TRUE,__export__.res_partner_2500
TRUE,__export__.account_fiscalyear_240,FALSE,,0,2009-03-02,11910.8,__export__.wakf_district_6,0,250126.8,FALSE,238216,3820,0,TRUE,__export__.res_partner_5026
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-06-09,26150.7,__export__.wakf_district_6,0,549164.7,FALSE,523014,3820,0,TRUE,__export__.res_partner_5026
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2012-02-14,403.15,__export__.wakf_district_6,0,8466.15,FALSE,8063,4005,0,TRUE,__export__.res_partner_7735
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-12-22,524,__export__.wakf_district_6,0,11004,FALSE,10480,3922,0,TRUE,__export__.res_partner_4739
TRUE,__export__.account_fiscalyear_246,FALSE,,0,2011-08-24,1935.05,__export__.wakf_district_6,0,40636.05,FALSE,38701,3632,0,TRUE,__export__.res_partner_5117
TRUE,__export__.account_fiscalyear_235,FALSE,,0,2009-08-26,225.1,__export__.wakf_district_6,0,4727.1,FALSE,4502,4211,0,TRUE,__export__.res_partner_3040
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2012-01-18,740.4,__export__.wakf_district_6,0,15548.4,FALSE,14808,6132,0,TRUE,__export__.res_partner_154
TRUE,__export__.account_fiscalyear_236,FALSE,,0,2002-02-18,0.75,__export__.wakf_district_6,0,15.75,FALSE,15,3612,0,TRUE,__export__.res_partner_6538
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-06-22,1172.075,__export__.wakf_district_6,0,24613.575,FALSE,23441.5,3878,0,TRUE,__export__.res_partner_3532
TRUE,__export__.account_fiscalyear_246,FALSE,,0,2010-11-12,4621.3,__export__.wakf_district_6,0,97047.3,FALSE,92426,7198,0,TRUE,__export__.res_partner_52
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-08-29,1059.05,__export__.wakf_district_6,0,22240.05,FALSE,21181,3597,0,TRUE,__export__.res_partner_4584
TRUE,__export__.account_fiscalyear_241,FALSE,,0,2008-07-16,387.55,__export__.wakf_district_6,0,8138.55,FALSE,7751,3595,0,TRUE,__export__.res_partner_4567
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-01-06,660.4,__export__.wakf_district_6,0,13868.4,FALSE,13208,3809,0,TRUE,__export__.res_partner_505
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2011-03-09,660.4,__export__.wakf_district_6,0,13868.4,FALSE,13208,3809,0,TRUE,__export__.res_partner_505
TRUE,__export__.account_fiscalyear_236,FALSE,,0,2009-07-16,139.63,__export__.wakf_district_6,0,2932.23,FALSE,2792.6,5996,0,TRUE,__export__.res_partner_533
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-24,1627.975,__export__.wakf_district_6,0,34187.475,FALSE,32559.5,3765,0,TRUE,__export__.res_partner_5823
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2011-09-05,604.954,__export__.wakf_district_6,0,12704.034,FALSE,12099.08,5995,0,TRUE,__export__.res_partner_3580
TRUE,__export__.account_fiscalyear_236,FALSE,,0,2008-07-28,148.65,__export__.wakf_district_6,0,3121.65,FALSE,2973,3525,0,TRUE,__export__.res_partner_2646
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-06-11,677.49,__export__.wakf_district_6,0,14227.29,FALSE,13549.8,3520,0,TRUE,__export__.res_partner_3421
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-09-12,947.1155,__export__.wakf_district_6,0,19889.4255,FALSE,18942.31,3427,0,TRUE,__export__.res_partner_6447
TRUE,__export__.account_fiscalyear_235,FALSE,,0,2008-07-08,224.15,__export__.wakf_district_6,0,4707.15,FALSE,4483,4003,0,TRUE,__export__.res_partner_6281
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-19,815.5,__export__.wakf_district_6,0,17125.5,FALSE,16310,4003,0,TRUE,__export__.res_partner_6281
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-23,615.4,__export__.wakf_district_6,0,12923.4,FALSE,12308,3821,0,TRUE,__export__.res_partner_1988
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-07-06,1029.2,__export__.wakf_district_6,0,21613.2,FALSE,20584,6965,0,TRUE,__export__.res_partner_7624
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-06-24,722.75,__export__.wakf_district_6,0,15177.75,FALSE,14455,3603,0,TRUE,__export__.res_partner_5930
TRUE,__export__.account_fiscalyear_239,FALSE,,0,2008-05-06,204,__export__.wakf_district_6,0,4284,FALSE,4080,5680,0,TRUE,__export__.res_partner_6265
TRUE,__export__.account_fiscalyear_238,FALSE,,0,2008-05-14,0.0045,__export__.wakf_district_6,0,0.0945,FALSE,0.09,3826,0,TRUE,
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-04-29,613.1,__export__.wakf_district_6,0,12875.1,FALSE,12262,6843,0,TRUE,__export__.res_partner_530
TRUE,__export__.account_fiscalyear_246,FALSE,,0,2012-09-15,613.1,__export__.wakf_district_6,0,12875.1,FALSE,12262,6843,0,TRUE,__export__.res_partner_530
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-07-05,613.15,__export__.wakf_district_6,0,12876.15,FALSE,12263,6828,0,TRUE,__export__.res_partner_1534
