Master_id,temp_acc_year,Accnt year,acc_year/id,date_from,Assess year,assess_year/id,reg_id,name,wakf_id/id,line_1,line_2,line_3
280,,2011-2012,__export__.account_fiscalyear_245,2012-09-07,2012-2013,__export__.account_fiscalyear_246,3184,3900,__export__.res_partner_5677,0,0,0
281,,2012-2013,__export__.account_fiscalyear_246,2013-08-02,2013-2014,__export__.account_fiscalyear_247,3184,3900,__export__.res_partner_5677,0,0,0
282,,2011-2012,__export__.account_fiscalyear_245,2012-07-26,2012-2013,__export__.account_fiscalyear_246,4844,4232,__export__.res_partner_5395,0,0,0
283,,2012-2013,__export__.account_fiscalyear_246,2013-07-27,2013-2014,__export__.account_fiscalyear_247,4844,4232,__export__.res_partner_5395,0,0,0
284,,1998-1999,__export__.account_fiscalyear_232,2000-12-20,2000-2001,__export__.account_fiscalyear_234,5474,3597,__export__.res_partner_4584,0,0,0
285,,2008-2009,__export__.account_fiscalyear_242,2009-11-17,2009-2010,__export__.account_fiscalyear_243,5051,4209,__export__.res_partner_7184,0,0,0
286,,2009-2010,__export__.account_fiscalyear_243,2010-07-28,2010-2011,__export__.account_fiscalyear_244,5051,4209,__export__.res_partner_7184,0,0,0
287,,2009-2010,__export__.account_fiscalyear_243,2010-12-27,2010-2011,__export__.account_fiscalyear_244,2909,3784,__export__.res_partner_6498,0,0,0
288,,2010-2011,__export__.account_fiscalyear_244,2011-10-11,2011-2012,__export__.account_fiscalyear_245,2909,3784,__export__.res_partner_6498,0,0,0
289,,2012-2013,__export__.account_fiscalyear_246,2013-07-27,2013-2014,__export__.account_fiscalyear_247,5589,3596,__export__.res_partner_1746,0,0,0
290,,2012-2013,__export__.account_fiscalyear_246,2013-07-20,2013-2014,__export__.account_fiscalyear_247,1209,6137,__export__.res_partner_2476,0,0,0
291,,2011-2012,__export__.account_fiscalyear_245,2012-11-26,2012-2013,__export__.account_fiscalyear_246,5470,3580,__export__.res_partner_6953,0,0,0
292,,2012-2013,__export__.account_fiscalyear_246,2013-10-18,2013-2014,__export__.account_fiscalyear_247,5470,3580,__export__.res_partner_6953,0,0,0
293,,2009-2010,__export__.account_fiscalyear_243,2010-07-21,2010-2011,__export__.account_fiscalyear_244,5588,3586,__export__.res_partner_1181,0,0,0
294,,2010-2011,__export__.account_fiscalyear_244,2011-09-16,2011-2012,__export__.account_fiscalyear_245,5588,3586,__export__.res_partner_1181,0,0,0
295,,2010-2011,__export__.account_fiscalyear_244,2011-11-23,2011-2012,__export__.account_fiscalyear_245,7255,3622,__export__.res_partner_7497,0,0,0
296,,2009-2010,__export__.account_fiscalyear_243,2012-01-13,2011-2012,__export__.account_fiscalyear_245,7255,3622,__export__.res_partner_7497,0,0,0
297,,2011-2012,__export__.account_fiscalyear_245,2012-12-22,2012-2013,__export__.account_fiscalyear_246,7255,3622,__export__.res_partner_7497,0,0,0
298,,2009-2010,__export__.account_fiscalyear_243,2010-12-03,2010-2011,__export__.account_fiscalyear_244,5666,3595,__export__.res_partner_4567,0,0,0
299,,2010-2011,__export__.account_fiscalyear_244,2011-09-14,2011-2012,__export__.account_fiscalyear_245,5666,3595,__export__.res_partner_4567,0,0,0
300,,2012-2013,__export__.account_fiscalyear_246,2013-11-05,2013-2014,__export__.account_fiscalyear_247,5666,3595,__export__.res_partner_4567,0,0,0
301,,2006-2007,__export__.account_fiscalyear_240,2007-07-02,2007-2008,__export__.account_fiscalyear_241,7252,3809,__export__.res_partner_505,0,0,0
302,,2008-2009,__export__.account_fiscalyear_242,2010-01-06,2009-2010,__export__.account_fiscalyear_243,7252,3809,__export__.res_partner_505,0,0,0
303,,2010-2011,__export__.account_fiscalyear_244,2012-03-09,2011-2012,__export__.account_fiscalyear_245,7252,3809,__export__.res_partner_505,0,0,0
304,,2010-2011,__export__.account_fiscalyear_244,2011-09-14,2011-2012,__export__.account_fiscalyear_245,1103,6966,__export__.res_partner_6776,0,0,0
305,,2011-2012,__export__.account_fiscalyear_245,2012-08-07,2012-2013,__export__.account_fiscalyear_246,1103,6966,__export__.res_partner_6776,0,0,0
306,,2012-2013,__export__.account_fiscalyear_246,2013-07-19,2013-2014,__export__.account_fiscalyear_247,1103,6966,__export__.res_partner_6776,0,0,0
307,,1998-1999,__export__.account_fiscalyear_232,2001-01-15,2000-2001,__export__.account_fiscalyear_234,5392,3589,__export__.res_partner_3502,0,0,0
308,,2000-2001,__export__.account_fiscalyear_234,2001-12-12,2001-2002,__export__.account_fiscalyear_235,5392,3589,__export__.res_partner_3502,0,0,0
309,,2007-2008,__export__.account_fiscalyear_241,2010-01-29,2009-2010,__export__.account_fiscalyear_243,5417,3575,__export__.res_partner_948,0,0,0
310,,2008-2009,__export__.account_fiscalyear_242,2010-01-29,2009-2010,__export__.account_fiscalyear_243,5417,3575,__export__.res_partner_948,0,0,0
311,,2009-2010,__export__.account_fiscalyear_243,2012-03-30,2010-2011,__export__.account_fiscalyear_244,5417,3575,__export__.res_partner_948,0,0,0
312,,2010-2011,__export__.account_fiscalyear_244,2012-03-30,2011-2012,__export__.account_fiscalyear_245,5417,3575,__export__.res_partner_948,0,0,0
313,,2011-2012,__export__.account_fiscalyear_245,2012-05-10,2012-2013,__export__.account_fiscalyear_246,5417,3575,__export__.res_partner_948,0,0,0
314,,2012-2013,__export__.account_fiscalyear_246,2013-07-27,2013-2014,__export__.account_fiscalyear_247,5417,3575,__export__.res_partner_948,0,0,0
315,1994-1999,1994-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,1286,6088,__export__.res_partner_4812,0,0,0
316,,1999-2000,__export__.account_fiscalyear_233,2001-06-08,2001-2002,__export__.account_fiscalyear_235,1286,6088,__export__.res_partner_4812,0,0,0
317,,2001-2002,__export__.account_fiscalyear_235,2003-01-21,2002-2003,__export__.account_fiscalyear_236,1286,6088,__export__.res_partner_4812,0,0,0
318,,1998-1999,__export__.account_fiscalyear_232,2000-07-28,2000-2001,__export__.account_fiscalyear_234,564,5996,__export__.res_partner_533,0,0,0
319,,2000-2001,__export__.account_fiscalyear_234,2002-03-31,2001-2002,__export__.account_fiscalyear_235,924,6285,__export__.res_partner_5537,0,0,0
320,,2012-2013,__export__.account_fiscalyear_246,2013-08-02,2013-2014,__export__.account_fiscalyear_247,7801,7820,__export__.res_partner_4277,0,0,0
321,,2011-2012,__export__.account_fiscalyear_245,2012-10-10,2012-2013,__export__.account_fiscalyear_246,2253,5630,__export__.res_partner_6825,0,0,0
322,,2012-2013,__export__.account_fiscalyear_246,2013-08-19,2013-2014,__export__.account_fiscalyear_247,2253,5630,__export__.res_partner_6825,0,0,0
323,,2012-2013,__export__.account_fiscalyear_246,2013-07-19,2013-2014,__export__.account_fiscalyear_247,8041,8136,__export__.res_partner_2477,0,0,0
324,,2010-2011,__export__.account_fiscalyear_244,2011-10-04,2011-2012,__export__.account_fiscalyear_245,3039,3710,__export__.res_partner_4460,0,0,0
325,1977-1999,1977-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,3368,3765,__export__.res_partner_5823,0,0,0
327,,2006-2007,__export__.account_fiscalyear_240,2008-01-21,2007-2008,__export__.account_fiscalyear_241,372,6781,__export__.res_partner_7807,0,0,0
328,,2011-2012,__export__.account_fiscalyear_245,2012-12-18,2012-2013,__export__.account_fiscalyear_246,3368,3765,__export__.res_partner_5823,0,0,0
329,,2010-2011,__export__.account_fiscalyear_244,2012-01-16,2011-2012,__export__.account_fiscalyear_245,372,6781,__export__.res_partner_7807,0,0,0
330,,2012-2013,__export__.account_fiscalyear_246,2013-12-13,2013-2014,__export__.account_fiscalyear_247,3368,3765,__export__.res_partner_5823,0,0,0
331,,2012-2013,__export__.account_fiscalyear_246,2013-10-31,2013-2014,__export__.account_fiscalyear_247,372,6781,__export__.res_partner_7807,0,0,0
332,1977-1999,1977-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,612,5995,__export__.res_partner_3580,0,0,0
333,,2010-2011,__export__.account_fiscalyear_244,2013-08-14,2013-2014,__export__.account_fiscalyear_247,457,5976,__export__.res_partner_7682,0,0,0
334,,2011-2012,__export__.account_fiscalyear_245,2013-08-14,2013-2014,__export__.account_fiscalyear_247,457,5976,__export__.res_partner_7682,0,0,0
335,,2012-2013,__export__.account_fiscalyear_246,2013-08-14,2013-2014,__export__.account_fiscalyear_247,457,5976,__export__.res_partner_7682,0,0,0
336,1977-1999,1977-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,5495,3525,__export__.res_partner_2646,0,0,0
337,,2011-2012,__export__.account_fiscalyear_245,2013-06-05,2013-2014,__export__.account_fiscalyear_247,2859,4210,__export__.res_partner_6905,0,0,0
338,,2005-2006,__export__.account_fiscalyear_239,2007-08-20,2007-2008,__export__.account_fiscalyear_241,4815,4189,__export__.res_partner_4733,0,0,0
339,1983-1999,1983-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,2480,4720,__export__.res_partner_1512,0,0,0
340,,2002-2003,__export__.account_fiscalyear_236,2004-04-01,2004-2005,__export__.account_fiscalyear_238,2480,4720,__export__.res_partner_1512,0,0,0
341,,2003-2004,__export__.account_fiscalyear_237,2004-12-14,2004-2005,__export__.account_fiscalyear_238,2480,4720,__export__.res_partner_1512,0,0,0
342,,2006-2007,__export__.account_fiscalyear_240,2007-08-20,2007-2008,__export__.account_fiscalyear_241,4815,4189,__export__.res_partner_4733,0,0,0
343,,2005-2006,__export__.account_fiscalyear_239,2006-07-03,2006-2007,__export__.account_fiscalyear_240,2480,4720,__export__.res_partner_1512,0,0,0
344,,2006-2007,__export__.account_fiscalyear_240,2007-12-28,2007-2008,__export__.account_fiscalyear_241,2480,4720,__export__.res_partner_1512,0,0,0
345,,2007-2008,__export__.account_fiscalyear_241,2009-08-25,2009-2010,__export__.account_fiscalyear_243,2480,4720,__export__.res_partner_1512,0,0,0
346,,2012-2013,__export__.account_fiscalyear_246,2013-09-24,2013-2014,__export__.account_fiscalyear_247,4815,4189,__export__.res_partner_4733,0,0,0
347,1977-1999,1977-1999,,2000-06-14,2000-2001,__export__.account_fiscalyear_234,5533,3520,__export__.res_partner_3421,0,0,0
348,,2010-2011,__export__.account_fiscalyear_244,2011-11-29,2011-2012,__export__.account_fiscalyear_245,7876,1022492,,0,0,0
349,,1998-1999,__export__.account_fiscalyear_232,2001-03-01,2000-2001,__export__.account_fiscalyear_234,5233,3427,__export__.res_partner_6447,0,0,0
354,,2000-2001,__export__.account_fiscalyear_234,2001-11-28,2001-2002,__export__.account_fiscalyear_235,5233,3427,__export__.res_partner_6447,0,0,0
355,,2005-2006,__export__.account_fiscalyear_239,2007-04-07,2007-2008,__export__.account_fiscalyear_241,2964,4052,__export__.res_partner_861,0,0,0
356,1992-1999,1992-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,434,5975,__export__.res_partner_1485,0,0,0
357,,2006-2007,__export__.account_fiscalyear_240,2007-10-01,2007-2008,__export__.account_fiscalyear_241,2964,4052,__export__.res_partner_861,0,0,0
358,,1998-1999,__export__.account_fiscalyear_232,2000-06-23,2000-2001,__export__.account_fiscalyear_234,5468,3527,__export__.res_partner_6764,0,0,0
359,,2006-2007,__export__.account_fiscalyear_240,2013-02-18,2012-2013,__export__.account_fiscalyear_246,5468,3527,__export__.res_partner_6764,0,0,0
360,,2007-2008,__export__.account_fiscalyear_241,2013-02-18,2012-2013,__export__.account_fiscalyear_246,5468,3527,__export__.res_partner_6764,0,0,0
361,,2008-2009,__export__.account_fiscalyear_242,2013-02-18,2012-2013,__export__.account_fiscalyear_246,5468,3527,__export__.res_partner_6764,0,0,0
362,,2009-2010,__export__.account_fiscalyear_243,2013-02-18,2012-2013,__export__.account_fiscalyear_246,5468,3527,__export__.res_partner_6764,0,0,0
363,,2010-2011,__export__.account_fiscalyear_244,2013-02-18,2012-2013,__export__.account_fiscalyear_246,5468,3527,__export__.res_partner_6764,0,0,0
364,,2011-2012,__export__.account_fiscalyear_245,2013-02-18,2012-2013,__export__.account_fiscalyear_246,5468,3527,__export__.res_partner_6764,0,0,0
365,,2012-2013,__export__.account_fiscalyear_246,2013-09-04,2013-2014,__export__.account_fiscalyear_247,5468,3527,__export__.res_partner_6764,0,0,0
366,,2012-2013,__export__.account_fiscalyear_246,2014-01-03,2013-2014,__export__.account_fiscalyear_247,5508,3526,__export__.res_partner_5315,0,0,0
367,,2006-2007,__export__.account_fiscalyear_240,2007-10-09,2007-2008,__export__.account_fiscalyear_241,6805,4009,__export__.res_partner_2068,0,0,0
368,,2007-2008,__export__.account_fiscalyear_241,2009-04-30,2009-2010,__export__.account_fiscalyear_243,6805,4009,__export__.res_partner_2068,0,0,0
369,,2011-2012,__export__.account_fiscalyear_245,2012-11-05,2012-2013,__export__.account_fiscalyear_246,6805,4009,__export__.res_partner_2068,0,0,0
370,,2012-2013,__export__.account_fiscalyear_246,2014-02-12,2013-2014,__export__.account_fiscalyear_247,6805,4009,__export__.res_partner_2068,0,0,0
371,,2011-2012,__export__.account_fiscalyear_245,2012-08-10,2012-2013,__export__.account_fiscalyear_246,574,5993,__export__.res_partner_2960,0,0,0
372,,2012-2013,__export__.account_fiscalyear_246,2013-09-09,2013-2014,__export__.account_fiscalyear_247,574,5993,__export__.res_partner_2960,0,0,0
373,1983-1999,1983-1999,,2000-05-16,2000-2001,__export__.account_fiscalyear_234,7008,4003,__export__.res_partner_6281,0,0,0
374,,2012-2013,__export__.account_fiscalyear_246,2013-10-30,2013-2014,__export__.account_fiscalyear_247,7542,7513,__export__.res_partner_7803,0,0,0
375,,2011-2012,__export__.account_fiscalyear_245,2012-05-29,2012-2013,__export__.account_fiscalyear_246,5330,3521,__export__.res_partner_973,0,0,0
376,,1998-1999,__export__.account_fiscalyear_232,2001-03-31,2000-2001,__export__.account_fiscalyear_234,1089,6965,__export__.res_partner_7624,0,0,0
377,1989-1999,1989-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,5915,3919,__export__.res_partner_4765,0,0,0
378,,2001-2002,__export__.account_fiscalyear_235,2003-01-03,2002-2003,__export__.account_fiscalyear_236,5915,3919,__export__.res_partner_4765,0,0,0
379,,2002-2003,__export__.account_fiscalyear_236,2004-04-22,2004-2005,__export__.account_fiscalyear_238,5915,3919,__export__.res_partner_4765,0,0,0
380,,2003-2004,__export__.account_fiscalyear_237,2004-06-08,2004-2005,__export__.account_fiscalyear_238,5915,3919,__export__.res_partner_4765,0,0,0
381,,2009-2010,__export__.account_fiscalyear_243,2010-07-28,2010-2011,__export__.account_fiscalyear_244,7229,3620,__export__.res_partner_8357,0,0,0
382,,2011-2012,__export__.account_fiscalyear_245,2012-12-01,2012-2013,__export__.account_fiscalyear_246,7229,3620,__export__.res_partner_8357,0,0,0
383,1996-1998,1996-1998,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,6853,3603,__export__.res_partner_5930,0,0,0
384,1977-1999,1977-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,1566,6002,__export__.res_partner_6778,0,0,0
385,1997-1999,1997-1999,,2001-03-01,2000-2001,__export__.account_fiscalyear_234,2097,5645,__export__.res_partner_6562,0,0,0
386,,1996-1997,__export__.account_fiscalyear_230,2001-03-31,2000-2001,__export__.account_fiscalyear_234,1227,6133,__export__.res_partner_1135,0,0,0
387,,2001-2002,__export__.account_fiscalyear_235,2003-01-20,2002-2003,__export__.account_fiscalyear_236,1227,6133,__export__.res_partner_1135,0,0,0
388,,2002-2003,__export__.account_fiscalyear_236,2004-06-21,2004-2005,__export__.account_fiscalyear_238,1227,6133,__export__.res_partner_1135,0,0,0
389,,2003-2004,__export__.account_fiscalyear_237,2004-06-21,2004-2005,__export__.account_fiscalyear_238,1227,6133,__export__.res_partner_1135,0,0,0
390,1997-1999,1997-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,1087,6843,__export__.res_partner_530,0,0,0
391,1997-1999,1997-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,1307,6828,__export__.res_partner_1534,0,0,0
392,1982-1993,1982-1993,,1995-03-27,1994-1995,__export__.account_fiscalyear_560,3067,3716,__export__.res_partner_6821,0,0,0
393,1993-1999,1993-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,3067,3716,__export__.res_partner_6821,0,0,0
394,1981-1992,1981-1992,,2001-03-03,2000-2001,__export__.account_fiscalyear_234,1475,6114,__export__.res_partner_2171,0,0,0
395,,1991-1992,__export__.account_fiscalyear_557,2000-05-09,2000-2001,__export__.account_fiscalyear_234,2908,3783,__export__.res_partner_8156,0,0,0
396,,1991-1992,__export__.account_fiscalyear_557,2001-03-31,2000-2001,__export__.account_fiscalyear_234,3035,3684,__export__.res_partner_8330,0,0,0
397,,1991-1992,__export__.account_fiscalyear_557,2001-03-31,2000-2001,__export__.account_fiscalyear_234,3045,3692,__export__.res_partner_3986,0,0,0
398,,1991-1992,__export__.account_fiscalyear_557,2000-07-12,2000-2001,__export__.account_fiscalyear_234,3093,3669,__export__.res_partner_7495,0,0,0
399,,2010-2011,__export__.account_fiscalyear_244,2012-05-26,2012-2013,__export__.account_fiscalyear_246,3090,3735,__export__.res_partner_1646,0,0,0
400,1990-1999,1990-1999,,2001-03-01,2000-2001,__export__.account_fiscalyear_234,6971,3602,__export__.res_partner_2391,0,0,0
401,,1998-1999,__export__.account_fiscalyear_232,2001-03-31,2000-2001,__export__.account_fiscalyear_234,3068,3717,__export__.res_partner_1389,0,0,0
402,1987-1999,1987-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,2970,3865,__export__.res_partner_2084,0,0,0
403,1989-1999,1989-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,2682,4273,__export__.res_partner_1117,0,0,0
404,,2008-2009,__export__.account_fiscalyear_242,2010-01-12,2009-2010,__export__.account_fiscalyear_243,3004,3655,__export__.res_partner_1796,0,0,0
405,1984-1999,1984-1999,,2001-02-06,2000-2001,__export__.account_fiscalyear_234,3077,3724,__export__.res_partner_6634,0,0,0
406,,2006-2007,__export__.account_fiscalyear_240,2008-01-07,2007-2008,__export__.account_fiscalyear_241,3077,3724,__export__.res_partner_6634,0,0,0
407,,2006-2007,__export__.account_fiscalyear_240,2008-02-18,2007-2008,__export__.account_fiscalyear_241,3078,3726,__export__.res_partner_4291,0,0,0
408,,2007-2008,__export__.account_fiscalyear_241,2009-03-23,2008-2009,__export__.account_fiscalyear_242,3078,3726,__export__.res_partner_4291,0,0,0
409,1980-1999,1980-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,3019,3664,__export__.res_partner_7620,0,0,0
410,,2003-2004,__export__.account_fiscalyear_237,2001-12-07,2001-2002,__export__.account_fiscalyear_235,3019,3664,__export__.res_partner_7620,0,0,0
411,,2003-2004,__export__.account_fiscalyear_237,2004-07-08,2004-2005,__export__.account_fiscalyear_238,3008,3834,__export__.res_partner_5251,0,0,0
412,,2004-2005,__export__.account_fiscalyear_238,2005-11-07,2005-2006,__export__.account_fiscalyear_239,3008,3834,__export__.res_partner_5251,0,0,0
413,,1991-1992,__export__.account_fiscalyear_557,2001-03-01,2000-2001,__export__.account_fiscalyear_234,6936,3875,__export__.res_partner_5085,0,0,0
414,,2008-2009,__export__.account_fiscalyear_242,2010-01-01,2009-2010,__export__.account_fiscalyear_243,7190,3812,__export__.res_partner_2880,0,0,0
415,,2009-2010,__export__.account_fiscalyear_243,2010-07-27,2010-2011,__export__.account_fiscalyear_244,7190,3812,__export__.res_partner_2880,0,0,0
416,,2010-2011,__export__.account_fiscalyear_244,2011-11-09,2011-2012,__export__.account_fiscalyear_245,7190,3812,__export__.res_partner_2880,0,0,0
417,,2007-2008,__export__.account_fiscalyear_241,2009-03-26,2008-2009,__export__.account_fiscalyear_242,7042,4002,__export__.res_partner_1586,0,0,0
418,,2008-2009,__export__.account_fiscalyear_242,2011-05-26,2011-2012,__export__.account_fiscalyear_245,5279,4172,__export__.res_partner_2838,0,0,0
419,,2009-2010,__export__.account_fiscalyear_243,2011-05-26,2011-2012,__export__.account_fiscalyear_245,5279,4172,__export__.res_partner_2838,0,0,0
420,,2010-2011,__export__.account_fiscalyear_244,2012-04-10,2012-2013,__export__.account_fiscalyear_246,5279,4172,__export__.res_partner_2838,0,0,0
421,,2011-2012,__export__.account_fiscalyear_245,2012-12-17,2012-2013,__export__.account_fiscalyear_246,5279,4172,__export__.res_partner_2838,0,0,0
422,,2011-2012,__export__.account_fiscalyear_245,2012-09-01,2012-2013,__export__.account_fiscalyear_246,7912,7936,__export__.res_partner_3143,0,0,0
423,,2006-2007,__export__.account_fiscalyear_240,2009-03-26,2008-2009,__export__.account_fiscalyear_242,1512,6001,__export__.res_partner_2557,0,0,0
424,,2007-2008,__export__.account_fiscalyear_241,2009-03-26,2008-2009,__export__.account_fiscalyear_242,1512,6001,__export__.res_partner_2557,0,0,0
425,1997-1999,1997-1999,,2001-03-31,2000-2001,__export__.account_fiscalyear_234,5524,3588,__export__.res_partner_7292,0,0,0
426,,2009-2010,__export__.account_fiscalyear_243,2010-07-29,2010-2011,__export__.account_fiscalyear_244,5524,3588,__export__.res_partner_7292,0,0,0
427,,2010-2011,__export__.account_fiscalyear_244,2014-06-17,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
429,,2010-2011,__export__.account_fiscalyear_244,2014-03-31,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
430,,2011-2012,__export__.account_fiscalyear_245,2014-03-31,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
431,,2011-2012,__export__.account_fiscalyear_245,2013-12-30,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
432,,2011-2012,__export__.account_fiscalyear_245,2014-03-31,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
433,,2012-2013,__export__.account_fiscalyear_246,2014-12-30,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
434,,2012-2013,__export__.account_fiscalyear_246,2014-03-31,2013-2014,__export__.account_fiscalyear_247,5388,3579,__export__.res_partner_1963,0,0,0
435,,2010-2011,__export__.account_fiscalyear_244,2013-08-16,2013-2014,__export__.account_fiscalyear_247,5444,3593,__export__.res_partner_2682,0,0,0
436,,2011-2012,__export__.account_fiscalyear_245,2013-08-16,2013-2014,__export__.account_fiscalyear_247,5444,3593,__export__.res_partner_2682,0,0,0
437,,2012-2013,__export__.account_fiscalyear_246,2014-01-13,2013-2014,__export__.account_fiscalyear_247,3043,3690,__export__.res_partner_951,0,0,0
438,,2012-2013,__export__.account_fiscalyear_246,2013-12-31,2013-2014,__export__.account_fiscalyear_247,138,3694,__export__.res_partner_937,0,0,0
439,,2011-2012,__export__.account_fiscalyear_245,2013-07-10,2013-2014,__export__.account_fiscalyear_247,3047,3695,__export__.res_partner_5575,0,0,0
440,,2012-2013,__export__.account_fiscalyear_246,2014-03-01,2013-2014,__export__.account_fiscalyear_247,7042,4002,__export__.res_partner_1586,0,0,0
441,,2012-2013,__export__.account_fiscalyear_246,2013-07-20,2013-2014,__export__.account_fiscalyear_247,2828,4143,__export__.res_partner_5588,0,0,0
442,,2012-2013,__export__.account_fiscalyear_246,2013-09-04,2013-2014,__export__.account_fiscalyear_247,2828,4143,__export__.res_partner_5588,0,0,0
443,,2012-2013,__export__.account_fiscalyear_246,2013-11-04,2013-2014,__export__.account_fiscalyear_247,2387,4744,__export__.res_partner_2045,0,0,0
444,,2012-2013,__export__.account_fiscalyear_246,2014-01-15,2013-2014,__export__.account_fiscalyear_247,7912,7936,__export__.res_partner_3143,0,0,0
445,,2012-2013,__export__.account_fiscalyear_246,2013-12-31,2013-2014,__export__.account_fiscalyear_247,7991,8163,__export__.res_partner_4420,0,0,0
446,,2012-2013,__export__.account_fiscalyear_246,2013-07-10,2013-2014,__export__.account_fiscalyear_247,7921,7916,__export__.res_partner_5252,0,0,0
447,,2012-2013,__export__.account_fiscalyear_246,2013-07-11,2013-2014,__export__.account_fiscalyear_247,6753,3609,__export__.res_partner_3630,0,0,0
448,,2012-2013,__export__.account_fiscalyear_246,2013-07-20,2013-2014,__export__.account_fiscalyear_247,7092,3617,__export__.res_partner_1288,0,0,0
449,,2012-2013,__export__.account_fiscalyear_246,2013-07-12,2013-2014,__export__.account_fiscalyear_247,2901,3774,__export__.res_partner_2114,0,0,0
450,,2012-2013,__export__.account_fiscalyear_246,2013-08-16,2013-2014,__export__.account_fiscalyear_247,2904,3777,__export__.res_partner_5127,0,0,0
451,,2011-2012,__export__.account_fiscalyear_245,2013-06-25,2013-2014,__export__.account_fiscalyear_247,3090,3735,__export__.res_partner_1646,0,0,0
452,,2012-2013,__export__.account_fiscalyear_246,2013-09-04,2013-2014,__export__.account_fiscalyear_247,587,5981,__export__.res_partner_6256,0,0,0
453,,2012-2013,__export__.account_fiscalyear_246,2013-08-16,2013-2014,__export__.account_fiscalyear_247,3053,3704,__export__.res_partner_7017,0,0,0
454,,2007-2008,__export__.account_fiscalyear_241,2010-09-28,2010-2011,__export__.account_fiscalyear_244,5518,3587,__export__.res_partner_7542,0,0,0
455,,2008-2009,__export__.account_fiscalyear_242,2014-02-20,2013-2014,__export__.account_fiscalyear_247,5518,3587,__export__.res_partner_7542,0,0,0
456,,2009-2010,__export__.account_fiscalyear_243,2014-02-20,2013-2014,__export__.account_fiscalyear_247,5518,3587,__export__.res_partner_7542,0,0,0
457,,2012-2013,__export__.account_fiscalyear_246,2013-12-21,2013-2014,__export__.account_fiscalyear_247,5624,3573,__export__.res_partner_1198,0,0,0
458,,2012-2013,__export__.account_fiscalyear_246,2014-03-05,2013-2014,__export__.account_fiscalyear_247,5279,4172,__export__.res_partner_2838,0,0,0
459,,2012-2013,__export__.account_fiscalyear_246,2013-11-04,2013-2014,__export__.account_fiscalyear_247,3012,3678,__export__.res_partner_7526,0,0,0
460,,2012-2013,__export__.account_fiscalyear_246,2013-07-20,2013-2014,__export__.account_fiscalyear_247,655,5998,__export__.res_partner_3866,0,0,0
462,,2012-2013,__export__.account_fiscalyear_246,2013-12-23,2013-2014,__export__.account_fiscalyear_247,1492,5772,__export__.res_partner_1614,0,0,0
463,,2012-2013,__export__.account_fiscalyear_246,2013-08-30,2013-2014,__export__.account_fiscalyear_247,5524,3588,__export__.res_partner_7292,0,0,0
464,,2002-2003,__export__.account_fiscalyear_236,2011-02-24,2003-2004,__export__.account_fiscalyear_237,7132,3640,__export__.res_partner_2478,0,0,0
466,,2012-2013,__export__.account_fiscalyear_246,2013-12-21,2013-2014,__export__.account_fiscalyear_247,7190,3812,__export__.res_partner_2880,0,0,0
467,,2003-2004,__export__.account_fiscalyear_237,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
468,,2004-2005,__export__.account_fiscalyear_238,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
469,,2005-2006,__export__.account_fiscalyear_239,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
470,,2006-2007,__export__.account_fiscalyear_240,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
471,,2007-2008,__export__.account_fiscalyear_241,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
472,,2008-2009,__export__.account_fiscalyear_242,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
473,,2009-2010,__export__.account_fiscalyear_243,2014-06-27,2014-2015,__export__.account_fiscalyear_248,2931,3822,__export__.res_partner_1888,0,0,0
