master_id,temp_acc_year,Accnt year,acc_year/id,date_from,Assess year,assess_year/id,reg_id,name,wakf_id/id,line_1,line_2,line_3
293,,2012-2013,__export__.account_fiscalyear_189,2013-10-11,2013-2014,__export__.account_fiscalyear_190,5019,3414,__export__.res_partner_1782,0,0,0
294,,2012-2013,__export__.account_fiscalyear_189,2013-10-11,2013-2014,__export__.account_fiscalyear_190,5081,3416,__export__.res_partner_7030,0,0,0
296,,2012-2013,__export__.account_fiscalyear_189,2013-10-18,2013-2014,__export__.account_fiscalyear_190,5469,3537,__export__.res_partner_4169,0,0,0
297,,2012-2013,__export__.account_fiscalyear_189,2013-10-18,2013-2014,__export__.account_fiscalyear_190,559,5977,__export__.res_partner_4165,0,0,0
298,,2012-2013,__export__.account_fiscalyear_189,2013-10-18,2013-2014,__export__.account_fiscalyear_190,1166,5904,__export__.res_partner_5249,0,0,0
299,,2012-2013,__export__.account_fiscalyear_189,2013-10-18,2013-2014,__export__.account_fiscalyear_190,4949,3454,__export__.res_partner_1662,0,0,0
300,,2012-2013,__export__.account_fiscalyear_189,2013-10-19,2013-2014,__export__.account_fiscalyear_190,5280,3431,__export__.res_partner_7050,0,0,0
301,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
302,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,225,7118,__export__.res_partner_4888,0,0,0
303,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,2779,4088,__export__.res_partner_284,0,0,0
304,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,5058,3390,__export__.res_partner_1792,0,0,0
305,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,5139,3382,__export__.res_partner_8240,0,0,0
306,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,188,7204,__export__.res_partner_3613,0,0,0
307,,2012-2013,__export__.account_fiscalyear_189,2013-10-23,2013-2014,__export__.account_fiscalyear_190,5504,3523,__export__.res_partner_6689,0,0,0
308,,2012-2013,__export__.account_fiscalyear_189,2013-10-24,2013-2014,__export__.account_fiscalyear_190,1136,6130,__export__.res_partner_6016,0,0,0
309,,2012-2013,__export__.account_fiscalyear_189,2013-10-24,2013-2014,__export__.account_fiscalyear_190,5396,3543,__export__.res_partner_514,0,0,0
310,,2012-2013,__export__.account_fiscalyear_189,2013-10-24,2013-2014,__export__.account_fiscalyear_190,2886,3755,__export__.res_partner_4401,0,0,0
311,,2012-2013,__export__.account_fiscalyear_189,2013-10-29,2013-2014,__export__.account_fiscalyear_190,5074,3448,__export__.res_partner_4702,0,0,0
312,,2012-2013,__export__.account_fiscalyear_189,2013-10-30,2013-2014,__export__.account_fiscalyear_190,5269,3376,__export__.res_partner_1347,0,0,0
313,,2012-2013,__export__.account_fiscalyear_189,2013-10-31,2013-2014,__export__.account_fiscalyear_190,4984,3409,__export__.res_partner_7983,0,0,0
314,,2012-2013,__export__.account_fiscalyear_189,2013-10-31,2013-2014,__export__.account_fiscalyear_190,5111,3435,__export__.res_partner_5715,0,0,0
315,,2012-2013,__export__.account_fiscalyear_189,2013-10-31,2013-2014,__export__.account_fiscalyear_190,761,6616,__export__.res_partner_8368,0,0,0
316,,2012-2013,__export__.account_fiscalyear_189,2013-10-31,2013-2014,__export__.account_fiscalyear_190,5026,3413,__export__.res_partner_8040,0,0,0
317,,2012-2013,__export__.account_fiscalyear_189,2013-11-05,2013-2014,__export__.account_fiscalyear_190,1438,6074,__export__.res_partner_1282,0,0,0
318,,2012-2013,__export__.account_fiscalyear_189,2013-11-08,2013-2014,__export__.account_fiscalyear_190,4982,3378,__export__.res_partner_2633,0,0,0
319,,2012-2013,__export__.account_fiscalyear_189,2013-11-08,2013-2014,__export__.account_fiscalyear_190,5055,3350,__export__.res_partner_1478,0,0,0
320,,2012-2013,__export__.account_fiscalyear_189,2013-11-08,2013-2014,__export__.account_fiscalyear_190,5074,3448,__export__.res_partner_4702,0,0,0
321,,2012-2013,__export__.account_fiscalyear_189,2013-11-08,2013-2014,__export__.account_fiscalyear_190,4992,3358,__export__.res_partner_481,0,0,0
322,,2012-2013,__export__.account_fiscalyear_189,2013-11-12,2013-2014,__export__.account_fiscalyear_190,5011,3375,__export__.res_partner_804,0,0,0
323,,2012-2013,__export__.account_fiscalyear_189,2013-11-13,2013-2014,__export__.account_fiscalyear_190,5016,3367,__export__.res_partner_4736,0,0,0
324,,2012-2013,__export__.account_fiscalyear_189,2013-11-23,2013-2014,__export__.account_fiscalyear_190,5410,3541,__export__.res_partner_6820,0,0,0
325,,2011-2012,__export__.account_fiscalyear_188,2013-11-26,2013-2014,__export__.account_fiscalyear_190,5402,3464,__export__.res_partner_409,0,0,0
326,,2012-2013,__export__.account_fiscalyear_189,2013-11-27,2013-2014,__export__.account_fiscalyear_190,7657,7594,__export__.res_partner_3389,0,0,0
327,,2012-2013,__export__.account_fiscalyear_189,2013-11-29,2013-2014,__export__.account_fiscalyear_190,563,5989,__export__.res_partner_3677,0,0,0
328,,2012-2013,__export__.account_fiscalyear_189,2013-12-06,2013-2014,__export__.account_fiscalyear_190,884,5934,__export__.res_partner_2175,0,0,0
329,,2012-2013,__export__.account_fiscalyear_189,2013-12-17,2013-2014,__export__.account_fiscalyear_190,260,7149,__export__.res_partner_2731,0,0,0
330,,2012-2013,__export__.account_fiscalyear_189,2013-12-27,2013-2014,__export__.account_fiscalyear_190,5039,3433,__export__.res_partner_961,0,0,0
331,,2012-2013,__export__.account_fiscalyear_189,2014-01-02,2013-2014,__export__.account_fiscalyear_190,6972,4011,__export__.res_partner_5137,0,0,0
332,,2012-2013,__export__.account_fiscalyear_189,2014-01-03,2013-2014,__export__.account_fiscalyear_190,5230,3374,__export__.res_partner_3224,0,0,0
333,,2012-2013,__export__.account_fiscalyear_189,2014-01-04,2013-2014,__export__.account_fiscalyear_190,5022,3381,__export__.res_partner_5248,0,0,0
334,,2012-2013,__export__.account_fiscalyear_189,2014-01-16,2013-2014,__export__.account_fiscalyear_190,5078,3451,__export__.res_partner_3107,0,0,0
335,,2012-2013,__export__.account_fiscalyear_189,2014-01-17,2013-2014,__export__.account_fiscalyear_190,7820,7837,__export__.res_partner_6529,0,0,0
336,,2012-2013,__export__.account_fiscalyear_189,2014-01-27,2013-2014,__export__.account_fiscalyear_190,884,5934,__export__.res_partner_2175,0,0,0
343,,2011-2012,__export__.account_fiscalyear_188,2012-12-24,2012-2013,__export__.account_fiscalyear_189,2778,4087,__export__.res_partner_8341,0,0,0
347,,2012-2013,__export__.account_fiscalyear_189,2014-03-14,2013-2014,__export__.account_fiscalyear_190,5146,3438,__export__.res_partner_1274,0,0,0
348,,2012-2013,__export__.account_fiscalyear_189,2014-03-22,2013-2014,__export__.account_fiscalyear_190,2817,3980,__export__.res_partner_829,0,0,0
349,,2012-2013,__export__.account_fiscalyear_189,2014-03-26,2013-2014,__export__.account_fiscalyear_190,5367,3530,__export__.res_partner_7592,0,0,0
350,,2012-2013,__export__.account_fiscalyear_189,2014-03-31,2013-2014,__export__.account_fiscalyear_190,2765,3901,__export__.res_partner_4596,0,0,0
355,,2005-2006,__export__.account_fiscalyear_182,2012-01-17,2006-2007,__export__.account_fiscalyear_183,2778,4087,__export__.res_partner_8341,0,0,0
356,,2006-2007,__export__.account_fiscalyear_183,2012-01-17,2007-2008,__export__.account_fiscalyear_184,2778,4087,__export__.res_partner_8341,0,0,0
357,,2007-2008,__export__.account_fiscalyear_184,2012-01-17,2011-2012,__export__.account_fiscalyear_188,2778,4087,__export__.res_partner_8341,0,0,0
358,,2008-2009,__export__.account_fiscalyear_185,2012-01-17,2011-2012,__export__.account_fiscalyear_188,2778,4087,__export__.res_partner_8341,0,0,0
359,,2009-2010,__export__.account_fiscalyear_186,2012-01-17,2011-2012,__export__.account_fiscalyear_188,2778,4087,__export__.res_partner_8341,0,0,0
360,,2010-2011,__export__.account_fiscalyear_187,2012-01-17,2011-2012,__export__.account_fiscalyear_188,2778,4087,__export__.res_partner_8341,0,0,0
361,,2005-2006,__export__.account_fiscalyear_182,2014-02-03,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
362,,2006-2007,__export__.account_fiscalyear_183,2014-02-03,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
363,,2007-2008,__export__.account_fiscalyear_184,2014-02-03,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
364,,2008-2009,__export__.account_fiscalyear_185,2014-02-03,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
365,,2009-2010,__export__.account_fiscalyear_186,2014-02-03,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
366,,2010-2011,__export__.account_fiscalyear_187,2014-02-03,2013-2014,__export__.account_fiscalyear_190,2778,4087,__export__.res_partner_8341,0,0,0
368,,2013-2014,__export__.account_fiscalyear_190,2014-05-21,2014-2015,__export__.account_fiscalyear_191,727,6644,__export__.res_partner_3719,0,0,0
369,,2013-2014,__export__.account_fiscalyear_190,2014-05-21,2014-2015,__export__.account_fiscalyear_191,5214,3442,__export__.res_partner_4476,0,0,0
370,,2013-2014,__export__.account_fiscalyear_190,2014-05-21,2014-2015,__export__.account_fiscalyear_191,325,7121,__export__.res_partner_8200,0,0,0
371,,2013-2014,__export__.account_fiscalyear_190,2014-05-21,2014-2015,__export__.account_fiscalyear_191,469,5990,__export__.res_partner_3862,0,0,0
372,,2012-2013,__export__.account_fiscalyear_189,2014-05-24,2014-2015,__export__.account_fiscalyear_191,2951,4042,__export__.res_partner_2487,0,0,0
367,,2012-2013,__export__.account_fiscalyear_189,2014-05-14,2014-2015,__export__.account_fiscalyear_191,2767,3904,__export__.res_partner_4341,0,0,0
373,,2013-2014,__export__.account_fiscalyear_190,2014-06-05,2014-2015,__export__.account_fiscalyear_191,624,7012,__export__.res_partner_7144,0,0,0
374,,2013-2014,__export__.account_fiscalyear_190,2014-06-06,2014-2015,__export__.account_fiscalyear_191,260,7149,__export__.res_partner_2731,0,0,0
375,,2013-2014,__export__.account_fiscalyear_190,2014-06-06,2014-2015,__export__.account_fiscalyear_191,7925,7931,__export__.res_partner_1085,0,0,0
376,,2013-2014,__export__.account_fiscalyear_190,2014-06-06,2014-2015,__export__.account_fiscalyear_191,204,7160,__export__.res_partner_7338,0,0,0
377,,2013-2014,__export__.account_fiscalyear_190,2014-06-10,2014-2015,__export__.account_fiscalyear_191,3671,3422,__export__.res_partner_5540,0,0,0
379,,2013-2014,__export__.account_fiscalyear_190,2014-06-23,2014-2015,__export__.account_fiscalyear_191,727,6644,__export__.res_partner_3719,0,0,0
380,,2013-2014,__export__.account_fiscalyear_190,2014-06-23,2014-2015,__export__.account_fiscalyear_191,204,7160,__export__.res_partner_7338,0,0,0
381,,2013-2014,__export__.account_fiscalyear_190,2014-06-27,2014-2015,__export__.account_fiscalyear_191,3661,3402,__export__.res_partner_6231,0,0,0
382,,2013-2014,__export__.account_fiscalyear_190,2014-06-30,2014-2015,__export__.account_fiscalyear_191,3656,3400,__export__.res_partner_5628,0,0,0
383,,2013-2014,__export__.account_fiscalyear_190,2014-06-30,2014-2015,__export__.account_fiscalyear_191,3655,3399,__export__.res_partner_1562,0,0,0
378,,2013-2014,__export__.account_fiscalyear_190,2014-06-13,2014-2015,__export__.account_fiscalyear_191,2975,3879,__export__.res_partner_6724,0,0,0
384,,2013-2014,__export__.account_fiscalyear_190,2014-07-07,2014-2015,__export__.account_fiscalyear_191,5074,3448,__export__.res_partner_4702,0,0,0
385,,2013-2014,__export__.account_fiscalyear_190,2014-07-14,2014-2015,__export__.account_fiscalyear_191,2930,3818,__export__.res_partner_1697,0,0,0
386,,2013-2014,__export__.account_fiscalyear_190,2014-07-31,2014-2015,__export__.account_fiscalyear_191,379,7151,__export__.res_partner_610,0,0,0
388,,2013-2014,__export__.account_fiscalyear_190,2014-07-31,2014-2015,__export__.account_fiscalyear_191,5217,3463,__export__.res_partner_3033,0,0,0
389,,2013-2014,__export__.account_fiscalyear_190,2014-08-01,2014-2015,__export__.account_fiscalyear_191,5101,3356,__export__.res_partner_6980,0,0,0
387,,2013-2014,__export__.account_fiscalyear_190,2014-07-31,2014-2015,__export__.account_fiscalyear_191,5402,3464,__export__.res_partner_409,0,0,0
390,,2013-2014,__export__.account_fiscalyear_190,2014-08-01,2014-2015,__export__.account_fiscalyear_191,5295,3485,__export__.res_partner_2215,0,0,0
391,,2013-2014,__export__.account_fiscalyear_190,2014-08-01,2014-2015,__export__.account_fiscalyear_191,188,7204,__export__.res_partner_3613,0,0,0
392,,2011-2012,__export__.account_fiscalyear_188,2014-08-04,2014-2015,__export__.account_fiscalyear_191,728,5974,__export__.res_partner_1603,0,0,0
393,,2012-2013,__export__.account_fiscalyear_189,2014-08-04,2014-2015,__export__.account_fiscalyear_191,728,5974,__export__.res_partner_1603,0,0,0
394,,2013-2014,__export__.account_fiscalyear_190,2014-08-04,2014-2015,__export__.account_fiscalyear_191,728,5974,__export__.res_partner_1603,0,0,0
395,,2013-2014,__export__.account_fiscalyear_190,2014-08-04,2014-2015,__export__.account_fiscalyear_191,2765,3901,__export__.res_partner_4596,0,0,0
396,,2013-2014,__export__.account_fiscalyear_190,2014-08-04,2014-2015,__export__.account_fiscalyear_191,4949,3454,__export__.res_partner_1662,0,0,0
397,,2013-2014,__export__.account_fiscalyear_190,2014-08-04,2014-2015,__export__.account_fiscalyear_191,5105,3355,__export__.res_partner_3210,0,0,0
398,,2013-2014,__export__.account_fiscalyear_190,2014-08-04,2014-2015,__export__.account_fiscalyear_191,7708,7726,__export__.res_partner_1721,0,0,0
399,,2013-2014,__export__.account_fiscalyear_190,2014-08-04,2014-2015,__export__.account_fiscalyear_191,5020,3364,__export__.res_partner_3179,0,0,0
400,,2013-2014,__export__.account_fiscalyear_190,2014-08-05,2014-2015,__export__.account_fiscalyear_191,1377,6029,__export__.res_partner_2146,0,0,0
401,,2013-2014,__export__.account_fiscalyear_190,2014-08-05,2014-2015,__export__.account_fiscalyear_191,5467,3556,__export__.res_partner_8098,0,0,0
