approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-19,84.95,__export__.wakf_district_6,0,1783.95,FALSE,1699,712,0,TRUE,__export__.res_partner_5101
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-19,796.8,__export__.wakf_district_6,0,16732.8,FALSE,15936,682,0,TRUE,__export__.res_partner_6676
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-19,330.4,__export__.wakf_district_6,0,6938.4,FALSE,6608,721,0,TRUE,__export__.res_partner_2516
TRUE,__export__.account_fiscalyear_203,FALSE,,0,2014-04-19,364.3,__export__.wakf_district_6,0,7650.3,FALSE,7286,722,0,TRUE,__export__.res_partner_7987
TRUE,__export__.account_fiscalyear_205,FALSE,,0,2014-04-19,2407.45,__export__.wakf_district_6,0,50556.45,FALSE,48149,709,0,TRUE,__export__.res_partner_2456
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-19,511.15,__export__.wakf_district_6,0,10734.15,FALSE,10223,712,0,TRUE,__export__.res_partner_5101
TRUE,__export__.account_fiscalyear_205,FALSE,,0,2014-04-19,473.5,__export__.wakf_district_6,0,9943.5,FALSE,9470,828,0,TRUE,__export__.res_partner_1931
TRUE,__export__.account_fiscalyear_205,FALSE,,0,2014-04-19,513.05,__export__.wakf_district_6,0,10774.05,FALSE,10261,833,0,TRUE,__export__.res_partner_1173
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-21,1059.9,__export__.wakf_district_6,0,22257.9,FALSE,21198,720,0,TRUE,__export__.res_partner_1406
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-21,710.45,__export__.wakf_district_6,0,14919.45,FALSE,14209,721,0,TRUE,__export__.res_partner_2516
TRUE,,FALSE,,0,2014-04-21,33.4,__export__.wakf_district_6,0,701.4,FALSE,668,850,0,TRUE,__export__.res_partner_4992
TRUE,,FALSE,,0,2014-04-21,94.45,__export__.wakf_district_6,0,1983.45,FALSE,1889,850,0,TRUE,__export__.res_partner_4992
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-21,511.15,__export__.wakf_district_6,0,10734.15,FALSE,10223,724,0,TRUE,__export__.res_partner_7924
TRUE,__export__.account_fiscalyear_207,FALSE,,0,2014-04-21,582.25,__export__.wakf_district_6,0,12227.25,FALSE,11645,906,0,TRUE,__export__.res_partner_5678
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-21,1423.55,__export__.wakf_district_6,0,29894.55,FALSE,28471,734,0,TRUE,__export__.res_partner_6671
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-21,1355.15,__export__.wakf_district_6,0,28458.15,FALSE,27103,734,0,TRUE,__export__.res_partner_6671
TRUE,__export__.account_fiscalyear_207,FALSE,,0,2014-04-21,547.05,__export__.wakf_district_6,0,11488.05,FALSE,10941,924,0,TRUE,__export__.res_partner_5759
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-21,616.05,__export__.wakf_district_6,0,12937.05,FALSE,12321,740,0,TRUE,__export__.res_partner_3837
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-22,618.7,__export__.wakf_district_6,0,12992.7,FALSE,12374,752,0,TRUE,__export__.res_partner_3750
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-22,627.4,__export__.wakf_district_6,0,13175.4,FALSE,12548,969,0,TRUE,__export__.res_partner_3029
TRUE,__export__.account_fiscalyear_205,FALSE,,0,2014-04-22,345.1,__export__.wakf_district_6,0,7247.1,FALSE,6902,970,0,TRUE,__export__.res_partner_2484
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-22,526.9,__export__.wakf_district_6,0,11064.9,FALSE,10538,973,0,TRUE,__export__.res_partner_3031
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-22,607.05,__export__.wakf_district_6,0,12748.05,FALSE,12141,772,0,TRUE,__export__.res_partner_55
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-22,1989.3,__export__.wakf_district_6,0,41775.3,FALSE,39786,978,0,TRUE,__export__.res_partner_5768
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-22,1630.55,__export__.wakf_district_6,0,34241.55,FALSE,32611,978,0,TRUE,__export__.res_partner_5768
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-22,534.7,__export__.wakf_district_6,0,11228.7,FALSE,10694,775,0,TRUE,__export__.res_partner_4309
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-22,507.9,__export__.wakf_district_6,0,10665.9,FALSE,10158,776,0,TRUE,__export__.res_partner_5468
TRUE,__export__.account_fiscalyear_209,TRUE,2014-05-05,0,2014-04-22,701.5,__export__.wakf_district_6,0,14731.5,FALSE,14030,990,0,TRUE,__export__.res_partner_3461
TRUE,__export__.account_fiscalyear_209,TRUE,2014-05-05,0,2014-04-22,595.35,__export__.wakf_district_6,0,12502.35,FALSE,11907,990,0,TRUE,__export__.res_partner_3461
